_id,index,stageIds,gameId,createdAt,target,targetNum,repNum,trialNum,numPlayers,countCorrect,speaker,submitted,playerId,correct,response,time,tangram,realCorrect
LiDougZGLhnfu4T7A,40,"ncH7KmnS3qsqaRnS6,Bh5QaR7ZF5trjTHfT",P6fTdSrcNL9wqiiNK,2021-07-22T22:40:51Z,/experiment/tangram_G.png,4,3,40,5,4,ZTscMNqBrZFPJsTjZ,TRUE,qgDvQTWcob95nqrGP,TRUE,/experiment/tangram_G.png,11.37,G,4
cL59yqnQKz632pXvG,41,"as46HEvTC2fSueKtM,P49upnDLzwaHxjJdP",P6fTdSrcNL9wqiiNK,2021-07-22T22:40:51Z,/experiment/tangram_K.png,5,3,41,5,4,ZTscMNqBrZFPJsTjZ,TRUE,qgDvQTWcob95nqrGP,TRUE,/experiment/tangram_K.png,53.478,K,4
zfQB9gDkntKsCWkSE,42,"S6zzg9hEQqwdKD4E5,iZmBGakunF4YkFkYa",P6fTdSrcNL9wqiiNK,2021-07-22T22:40:51Z,/experiment/tangram_F.png,6,3,42,5,4,ZTscMNqBrZFPJsTjZ,TRUE,qgDvQTWcob95nqrGP,TRUE,/experiment/tangram_F.png,30.198,F,4
f4G9uh446frvdQw3y,43,"BA9E8wBLheigrMxc3,3W7Z8tixCoTPhMm6L",P6fTdSrcNL9wqiiNK,2021-07-22T22:40:51Z,/experiment/tangram_I.png,7,3,43,5,4,ZTscMNqBrZFPJsTjZ,TRUE,qgDvQTWcob95nqrGP,TRUE,/experiment/tangram_I.png,25.505,I,4
cMTbaqBhSLeEh8Mn9,44,"2tPhBwiFFwsFx8a8x,C6oQv9Y2nJzLRQG4j",P6fTdSrcNL9wqiiNK,2021-07-22T22:40:51Z,/experiment/tangram_C.png,8,3,44,5,4,ZTscMNqBrZFPJsTjZ,TRUE,qgDvQTWcob95nqrGP,TRUE,/experiment/tangram_C.png,12.422,C,4
gSGoEpiqErNbNvsuo,45,"iD9dCJqpmyCYdqrRZ,vJjBP9Dy3vuKAZx4k",P6fTdSrcNL9wqiiNK,2021-07-22T22:40:51Z,/experiment/tangram_D.png,9,3,45,5,4,ZTscMNqBrZFPJsTjZ,TRUE,qgDvQTWcob95nqrGP,TRUE,/experiment/tangram_D.png,30.894,D,4
H4dbZJat8iRnL7amH,46,"An7QomJaRsyMPMc7S,ud6B44eDQFLytmN6x",P6fTdSrcNL9wqiiNK,2021-07-22T22:40:51Z,/experiment/tangram_A.png,10,3,46,5,4,ZTscMNqBrZFPJsTjZ,TRUE,qgDvQTWcob95nqrGP,TRUE,/experiment/tangram_A.png,21.579,A,4
ychKsGtb89YD73cyA,47,"vLiSrMNZtFzQKtpJW,N7bcZLfbMhpdHCnpi",P6fTdSrcNL9wqiiNK,2021-07-22T22:40:51Z,/experiment/tangram_B.png,11,3,47,5,4,ZTscMNqBrZFPJsTjZ,TRUE,qgDvQTWcob95nqrGP,TRUE,/experiment/tangram_B.png,42.552,B,4
NtFKd7RfTB33zS9KH,48,"gDYKtZbJpMtsXnDNJ,WQREusy23zZK9Gqqo",P6fTdSrcNL9wqiiNK,2021-07-22T22:40:51Z,/experiment/tangram_L.png,0,4,48,5,4,7L5mueyvfc88mwGa9,TRUE,qgDvQTWcob95nqrGP,TRUE,/experiment/tangram_L.png,55.043,L,4
ARxLkhZgaoQ3k2Dmo,49,"ZBNCZssQWk6EDqc27,dKyASSj4LD2yhow5D",P6fTdSrcNL9wqiiNK,2021-07-22T22:40:51Z,/experiment/tangram_H.png,1,4,49,5,4,7L5mueyvfc88mwGa9,TRUE,qgDvQTWcob95nqrGP,TRUE,/experiment/tangram_H.png,47.542,H,4
JucA5BzXguFjM5fce,50,"MbZausRDQXezZfA8e,MfGom8ZCQ9Fndgs84",P6fTdSrcNL9wqiiNK,2021-07-22T22:40:51Z,/experiment/tangram_B.png,2,4,50,5,2,7L5mueyvfc88mwGa9,TRUE,qgDvQTWcob95nqrGP,TRUE,/experiment/tangram_B.png,87.923,B,2
wuMAytLAJLQhd2ThZ,51,"83C5v8Zvw42L4gHnD,6jESdTLwAWTBw7wuP",P6fTdSrcNL9wqiiNK,2021-07-22T22:40:51Z,/experiment/tangram_K.png,3,4,51,5,2,7L5mueyvfc88mwGa9,TRUE,qgDvQTWcob95nqrGP,TRUE,/experiment/tangram_K.png,47.715,K,2
NrGCnmSvCKbQ4KeE4,52,"cAho5QePE2wna3jvS,KkEd9B7Zy99MnPdjf",P6fTdSrcNL9wqiiNK,2021-07-22T22:40:51Z,/experiment/tangram_I.png,4,4,52,5,4,7L5mueyvfc88mwGa9,TRUE,qgDvQTWcob95nqrGP,TRUE,/experiment/tangram_I.png,11.65,I,4
KfATwpadkkoMqh63T,53,"q2jma4JrBCHXNrB2m,Z2nhqmmcJNpWupAGA",P6fTdSrcNL9wqiiNK,2021-07-22T22:40:51Z,/experiment/tangram_A.png,5,4,53,5,4,7L5mueyvfc88mwGa9,TRUE,qgDvQTWcob95nqrGP,TRUE,/experiment/tangram_A.png,18.559,A,4
skvCqwDvjwSrEFRud,54,"J93X5NcumYh4su9ck,3f2inm9Yubu2ztJuf",P6fTdSrcNL9wqiiNK,2021-07-22T22:40:51Z,/experiment/tangram_D.png,6,4,54,5,4,7L5mueyvfc88mwGa9,TRUE,qgDvQTWcob95nqrGP,TRUE,/experiment/tangram_D.png,32.661,D,4
KkdbZxK77ZTJuCrmr,55,"3DgjJdBMHdLQdh9He,kzdNCN7cw4grJvamJ",P6fTdSrcNL9wqiiNK,2021-07-22T22:40:51Z,/experiment/tangram_C.png,7,4,55,5,4,7L5mueyvfc88mwGa9,TRUE,qgDvQTWcob95nqrGP,TRUE,/experiment/tangram_C.png,11.933,C,4
Qhf45WDAaTDPgj7Cr,56,"pnAdBwgaHLtkNmMvF,9NNkPxgCTqKZzAduZ",P6fTdSrcNL9wqiiNK,2021-07-22T22:40:51Z,/experiment/tangram_F.png,8,4,56,5,4,7L5mueyvfc88mwGa9,TRUE,qgDvQTWcob95nqrGP,TRUE,/experiment/tangram_F.png,29.155,F,4
n5cYzXAtSKAT7tmue,57,"z3uBMkPKcAR8NscR2,Tj8QWR3KfY4tTSF4N",P6fTdSrcNL9wqiiNK,2021-07-22T22:40:51Z,/experiment/tangram_G.png,9,4,57,5,3,7L5mueyvfc88mwGa9,TRUE,qgDvQTWcob95nqrGP,TRUE,/experiment/tangram_G.png,13.306,G,4
tazq6gZZ7iSAqH8fC,58,"GGTJMv6jsCM8pjbXs,irhhoizBfTcDDTChP",P6fTdSrcNL9wqiiNK,2021-07-22T22:40:51Z,/experiment/tangram_J.png,10,4,58,5,3,7L5mueyvfc88mwGa9,TRUE,qgDvQTWcob95nqrGP,TRUE,/experiment/tangram_J.png,33.699,J,3
kgg4F4YLGyHjgA3bB,59,"A8pYmS93L4ZQkKxPa,Swi3ffMuiCSCqRyKp",P6fTdSrcNL9wqiiNK,2021-07-22T22:40:51Z,/experiment/tangram_E.png,11,4,59,5,4,7L5mueyvfc88mwGa9,TRUE,qgDvQTWcob95nqrGP,TRUE,/experiment/tangram_E.png,8.651,E,4
r8tj9jDGjRyxnHuFB,0,"aE6oXnZepvbfyq8rC,RmR5N593eF5pewBEt",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_C.png,0,0,0,5,2,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_C.png,52.14,C,2
2omsCZHMgnbXgbZis,1,"paoHJALNCbAg5q6Qi,rrChYcNBbX7J8pzQg",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_I.png,1,0,1,5,4,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_I.png,49.324,I,4
dR5gXHbKnhuHL69BA,2,"wFv29Z3phLPcJohPx,rvF75to3JxsaTiwKp",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_F.png,2,0,2,5,3,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_F.png,75.19,F,3
6yD2LGRe3u2XbiFLZ,3,"gPxoN9kdwgAmBtXyD,f7hC8hZmYyZR59Kew",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_B.png,3,0,3,5,2,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_B.png,90.445,B,2
uJnmBDfmWnaM49KAE,4,"zxx7drg8R5Q7LSbfH,Zg8LMMjr2J6MHPimx",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_J.png,4,0,4,5,4,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_J.png,108.274,J,4
9vS2sFJ9au2z8Npm4,5,"Q7AHpM4uEvC6dobmf,TrocKTfdt5aBT2GQ4",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_L.png,5,0,5,5,3,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,FALSE,/experiment/tangram_K.png,91.696,L,3
CiPT5LjhmatnKh6qe,6,"ewpPnTkZoN5khbt35,s32mXFqvCFyqNqoSF",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_G.png,6,0,6,5,2,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_G.png,96.233,G,2
YvsB5XxT4egiEggtW,7,"GMRPNeqRrhv6up4QM,3r6afD6Mj5kxkGgva",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_D.png,7,0,7,5,4,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_D.png,123.986,D,4
xMgbcapXpvymKvCf6,8,"R6x2mBrCFm6Hvt5BQ,wfKRs4mbMTghPZe8q",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_E.png,8,0,8,5,4,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_E.png,83.487,E,4
9t5ggQ8RD2kpG65Rw,9,"oxEvfM6wEs3Rkp39G,iZMfCZMjcj2QWEKTJ",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_A.png,9,0,9,5,3,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_A.png,140.598,A,3
JCf4CFe7h6KKBAEcJ,10,"fPb7Zq55QHArQDsHL,WudEcYiCMDpNZnivE",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_K.png,10,0,10,5,4,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_K.png,167.812,K,4
jZypZdxh3s7jm4XYu,11,"fARpnnhuR5o2z4X4x,4rkHYfiGqP7JQnN5N",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_H.png,11,0,11,5,4,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_H.png,81.024,H,4
R3HkeTxt2oNcLiqvw,12,"GnAe5cWSBesHi2uik,iGFfkyyGGdWWw22tX",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_A.png,0,1,12,5,4,prjTKXpc3f6E8smZ9,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_A.png,79.055,A,4
hYaDieqWGyqSuep9a,13,"4pANRZDZEX4ESYgMi,A7TqDZPXTgHLR2YPB",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_K.png,1,1,13,5,2,prjTKXpc3f6E8smZ9,TRUE,83cEvtZZsrgEiWc8j,FALSE,/experiment/tangram_G.png,133.097,K,2
XciKNLJmo5Bx7pz3Z,14,"HetkziasCYNahKttj,D8ENTt2tiKzAGY8Gr",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_C.png,2,1,14,5,3,prjTKXpc3f6E8smZ9,TRUE,83cEvtZZsrgEiWc8j,FALSE,/experiment/tangram_B.png,72.489,C,3
vbTS44vtSxJCNqp4N,15,"SGvRTEoMJLDsCxWmF,trvstTacMtGbhrRaY",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_F.png,3,1,15,5,3,prjTKXpc3f6E8smZ9,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_F.png,98.537,F,3
zhJANhPJ8mJMj4J7w,16,"puv63cyY9f8waWvPQ,7YY98yMgMiMDe3Z34",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_G.png,4,1,16,5,1,prjTKXpc3f6E8smZ9,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_G.png,156.979,G,1
uAPCJWzPnZqmYQThm,17,"2adWcycouNwXDK6FX,AL9mqAAGN8xQ74yCS",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_E.png,5,1,17,5,3,prjTKXpc3f6E8smZ9,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_E.png,62.253,E,4
Zjm3apc9qP5JykX5s,18,"L29gTE9KgTbWoXYXw,fXz9HhzybMDNByMCf",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_I.png,6,1,18,5,4,prjTKXpc3f6E8smZ9,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_I.png,60.259,I,4
aDvqrjv6znqGdxZ9W,19,"wRjvZh7CPdLuRudfk,R9S3RNaH2CxfESDbf",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_B.png,7,1,19,5,1,prjTKXpc3f6E8smZ9,TRUE,83cEvtZZsrgEiWc8j,FALSE,/experiment/tangram_G.png,155.857,B,1
erA8NnPR7JdM6fi7r,20,"7DZT4ZuLuj2NHqQtq,yDKg5BDbwaJb7ydCM",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_D.png,8,1,20,5,4,prjTKXpc3f6E8smZ9,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_D.png,88.019,D,4
XcNThceGf2c25Nvbm,21,"M5CJh9ui48tXuGdLL,mrKTi3JeyxxzQz8NW",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_H.png,9,1,21,5,4,prjTKXpc3f6E8smZ9,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_H.png,106.456,H,4
Sw57RtbXvKdnxrHqP,22,"ebv9g7CGsqJEw7e4s,ZJbLKDD9Kxt23PwY9",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_J.png,10,1,22,5,4,prjTKXpc3f6E8smZ9,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_J.png,78.41,J,4
Gg9LtQbuDxgncsdpt,23,"p4KM7QGkgXz8cukbS,9giQY9EqjbcZzWCyv",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_L.png,11,1,23,5,4,prjTKXpc3f6E8smZ9,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_L.png,88.915,L,4
eoubE438sP8peTeWm,36,"Zuyf36iB4X34RyhDw,DMg6wmENSWTenn2WH",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_D.png,0,3,36,5,4,v8haCFX6kkzkXMPZp,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_D.png,43.825,D,4
nacfsqydAzhTnzakk,37,"4ixdb6D2CqQ8LnpGY,RrAWCRo8h44YA4mNH",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_A.png,1,3,37,5,3,v8haCFX6kkzkXMPZp,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_A.png,124.238,A,3
girfg5uBMyf6mrat6,38,"ebjtL6EAcxmNSEbTs,J4MPKz2kHgzMuqqhR",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_F.png,2,3,38,5,3,v8haCFX6kkzkXMPZp,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_F.png,35.943,F,3
P3Lz5B7gm6sg5aFcs,39,"XWQKh2Y8huJ7tu8sC,YQM9pGjHCL6xjsJL5",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_J.png,3,3,39,5,4,v8haCFX6kkzkXMPZp,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_J.png,32.044,J,4
nJcdPBihLnsZsqX3y,40,"5NkZerPLt2SFaJGHA,We6G2Cz8bi2MPxGx5",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_K.png,4,3,40,5,2,v8haCFX6kkzkXMPZp,TRUE,83cEvtZZsrgEiWc8j,FALSE,/experiment/tangram_E.png,139.683,K,2
5LT6z4ZTGkMrkSexD,41,"zmAtPfim8xuChipDR,4GvshY8RxEsBARNG9",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_G.png,5,3,41,5,2,v8haCFX6kkzkXMPZp,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_G.png,97.045,G,2
qhBqSeWghdofygiy6,42,"JZ48sLHNKALaCvnbE,NG9kkT9iA7YFhHcjD",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_E.png,6,3,42,5,4,v8haCFX6kkzkXMPZp,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_E.png,31.618,E,4
n3sX5Jc9iTMsS8vvh,43,"AywvZsXW6r3d6SdXu,3YFfLj2RFxMjkhDdG",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_L.png,7,3,43,5,3,v8haCFX6kkzkXMPZp,TRUE,83cEvtZZsrgEiWc8j,FALSE,/experiment/tangram_G.png,105.762,L,3
9hpYXgg8TgRazHHJ9,44,"eZDLFzKej6jdJ32p8,7FiY9iuTXcv4ewzib",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_C.png,8,3,44,5,4,v8haCFX6kkzkXMPZp,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_C.png,26.954,C,4
GKQDjSfgoYyvWPSdC,45,"62GfQnaBcZ2gPwPdX,YtrzFX6DtjYKXRes9",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_B.png,9,3,45,5,1,v8haCFX6kkzkXMPZp,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_B.png,87.824,B,1
sqK2XDpMajoLiPbYk,46,"NuqXQdFFuNHroF2YS,W7Dx2RFqnqbNRdHvd",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_I.png,10,3,46,5,4,v8haCFX6kkzkXMPZp,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_I.png,31.909,I,4
vzX66vowSfuWuHmrD,47,"qWLmrq4AEEsFBapRb,z7eZWFSk5ixeRJ6yx",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_H.png,11,3,47,5,3,v8haCFX6kkzkXMPZp,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_H.png,22.155,H,4
zcKFmrJ4nxSXErWke,48,"xSDABJeijRSwr3saX,2qwpKpChFNxq9WXDt",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_F.png,0,4,48,5,4,JM2nN7TzGszC7mzFW,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_F.png,73.192,F,4
qqJcxMqhP26cDD4k5,49,"tFpeEToa78ND5iH3e,5Ak5N7RZGQ6t4odrD",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_E.png,1,4,49,5,4,JM2nN7TzGszC7mzFW,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_E.png,68.465,E,4
2QKFAL4QpREj65yTH,50,"XbMAuJui4AG3rpD3a,Bq33mtok6AFve8wY9",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_C.png,2,4,50,5,4,JM2nN7TzGszC7mzFW,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_C.png,23.036,C,4
dPMdLYZ2FY32GSwQd,51,"chiBggkGrBSFwKhrX,ZWJiJAGBkqrqRZ3Bd",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_I.png,3,4,51,5,4,JM2nN7TzGszC7mzFW,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_I.png,77.098,I,4
WmxgJYFk7d379REHc,52,"iMAHBcKn58RMvEH7z,P8bh3BtS2DGC7goLS",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_G.png,4,4,52,5,0,JM2nN7TzGszC7mzFW,TRUE,83cEvtZZsrgEiWc8j,FALSE,/experiment/tangram_H.png,90.75,G,0
nour8t6NH9G9gMCZx,53,"maP2N8h74XZLz5bGM,B5dTf7Gf4PhkPZPFA",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_H.png,5,4,53,5,4,JM2nN7TzGszC7mzFW,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_H.png,47.663,H,4
ZzQKz7unbokXbsQqB,54,"zwNkFQAmwkqkhQAJk,2nLr5pcGezmWFTAFh",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_A.png,6,4,54,5,1,JM2nN7TzGszC7mzFW,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_A.png,46.6,A,1
3py5niEd2RjufSaXm,55,"nsagek6et3RHNewRo,AgAjKh6EFr2DhQMQp",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_B.png,7,4,55,5,0,JM2nN7TzGszC7mzFW,TRUE,83cEvtZZsrgEiWc8j,FALSE,/experiment/tangram_G.png,45.964,B,0
SAsPf927cNfHjKroB,56,"bDxpKAHWEtornfF6a,uBcfeoAsjqqdcES3E",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_L.png,8,4,56,5,3,JM2nN7TzGszC7mzFW,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_L.png,78.841,L,3
8ZG8tTLvMYvbqfKDr,57,"oKp3TfYL3sN6qLzCp,6RKrYSvcfWDxqDCwZ",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_K.png,9,4,57,5,4,JM2nN7TzGszC7mzFW,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_K.png,43.643,K,4
dwQEG5kzfWRk2cBbL,58,"KQtko5wm5AbtNH2TF,oHGX6gE7TMwKeJaCg",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_J.png,10,4,58,5,2,JM2nN7TzGszC7mzFW,TRUE,83cEvtZZsrgEiWc8j,FALSE,/experiment/tangram_G.png,88.825,J,2
dBsEzbLcHncB7RMvp,59,"Y924NG3G5jxkmh7zt,iXf6dLzYMbD22nQL7",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_D.png,11,4,59,5,4,JM2nN7TzGszC7mzFW,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_D.png,26.629,D,4
JDxj5BwGFeiEbidrQ,60,"NvdkKCD89SM2gjc63,uijhTfWaDfmotPjo4",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_B.png,0,5,60,5,1,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,FALSE,/experiment/tangram_G.png,124.201,B,1
L29HRTFyTESpXrhPi,61,"PRcdxD6638EnE2PXt,uJbvihCQM8HRhsb97",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_I.png,1,5,61,5,4,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_I.png,25.988,I,4
8TMjPBRv68AnFhpTz,62,"pK6Ph8dgJjGLJ5SB4,DSvDrS8uaywc6CpTw",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_G.png,2,5,62,5,1,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,FALSE,/experiment/tangram_B.png,55.977,G,1
xiirQCb6PANXgx6dj,63,"S6LhS8rRoJ2hLbGsd,iBhSbpxSR5xC9gMTA",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_H.png,3,5,63,5,4,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_H.png,56.742,H,4
hvEpJEfEdkfJ5oYe5,64,"EXr4StTXjeaY4pB8R,78pkgqkn9Yq8j6gQW",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_K.png,4,5,64,5,3,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,FALSE,/experiment/tangram_B.png,67.61,K,3
ccNEa9YMvyCdBTnz9,65,"bWdLpgr9JRwve6CCb,yb8QJcAqS5cEsCyoq",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_J.png,5,5,65,5,4,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_J.png,41.991,J,4
fv8rCCPBNdCHufuM5,66,"YteY4yTk3MJ4WRmYw,RmwxqWa5BKNTWDEkC",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_A.png,6,5,66,5,4,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_A.png,35.271,A,4
YdHSg3v7RWf3AhvNw,67,"KBaFC3Y3HYGhJ4Xb8,FPQ8Lz3DAvHydsqDp",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_F.png,7,5,67,5,4,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_F.png,27.602,F,4
QmjYD43LDmjGmTY3w,68,"igXBLY2qMC8WiM9zd,6h7MQvD6Zg9x8BQQs",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_C.png,8,5,68,5,3,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_C.png,19.997,C,4
vpicc3yskbYgx8R7t,69,"NWa9kz2iYXdjWzgdh,3kRsLreRsYBrqprLt",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_D.png,9,5,69,5,4,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_D.png,29.091,D,4
oEP6iPq6QYZCLLjQA,70,"EZQQnzeT8LTWgpe3F,KL672CY6xecjj9njc",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,/experiment/tangram_E.png,10,5,70,5,4,wsaK62wbXZn7Hooou,TRUE,83cEvtZZsrgEiWc8j,TRUE,/experiment/tangram_E.png,31.144,E,4
