subject_id,item_id,counterbalance,condition,audience_group,shared.tangram,unique.tangram,response.unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,either refer,red,E,K,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one social,blue,J,K,unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,either refer,blue,I,K,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one refer,red,I,F,unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one social,blue,I,F,unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one refer,red,E,F,unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one social,red,I,G,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,either refer,red,E,G,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one refer,blue,I,F,unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one refer,blue,J,G,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one refer,blue,I,G,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one refer,red,J,G,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one refer,red,E,G,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one refer,blue,I,K,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one social,blue,I,G,unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,either refer,blue,I,F,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,either refer,blue,E,K,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one refer,red,I,G,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one social,red,J,K,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,either refer,red,I,K,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,either refer,blue,J,G,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one refer,blue,E,G,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one social,red,I,F,unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,either refer,red,J,F,unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one refer,blue,J,F,unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,either refer,blue,J,K,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one social,blue,E,K,unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one social,blue,J,G,unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one social,red,J,G,unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one social,blue,E,G,unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one social,red,J,F,unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one refer,blue,J,K,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,either refer,blue,E,G,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one social,red,I,K,unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one refer,red,E,K,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,either refer,red,I,G,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,either refer,red,E,F,unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one social,red,E,G,unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one social,red,E,K,unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,either refer,blue,E,F,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one refer,red,I,K,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,either refer,red,J,G,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,either refer,blue,J,F,shared
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one social,blue,E,F,unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one social,red,E,F,unique
8c0b44cb-dde3-4bac-9308-f5648b74549d,1,b,one refer,red,J,K,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one social,red,I,G,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one refer,blue,I,K,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,either refer,blue,I,G,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one social,blue,J,G,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one social,blue,J,K,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one refer,red,E,K,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,either refer,blue,I,F,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one social,red,E,G,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one refer,red,I,F,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,either refer,blue,J,G,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one social,blue,J,F,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one refer,blue,E,G,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one refer,red,J,G,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,either refer,blue,E,G,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one social,red,I,K,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,either refer,blue,I,K,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one refer,red,E,F,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one refer,blue,J,F,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,either refer,red,I,G,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,either refer,blue,E,K,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one refer,blue,I,G,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one social,blue,I,G,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one refer,blue,E,F,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one refer,blue,J,K,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one social,red,J,G,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one refer,blue,J,G,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one refer,red,J,F,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one social,red,J,F,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one social,red,I,F,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one social,blue,E,F,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one social,blue,I,K,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one social,blue,E,G,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one social,blue,E,K,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,either refer,red,I,K,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one refer,red,J,K,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one refer,red,I,G,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one refer,blue,I,F,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,either refer,red,J,K,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one refer,red,I,K,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,either refer,red,E,K,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one refer,red,E,G,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,either refer,red,I,F,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one refer,blue,E,K,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,either refer,blue,E,F,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,either refer,red,E,F,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one social,red,E,K,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,either refer,red,J,G,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one social,blue,I,F,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,either refer,red,J,F,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,either refer,blue,J,K,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one social,red,E,F,unique
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,either refer,red,E,G,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,either refer,blue,J,F,shared
ae3e60c8-603e-4c52-9845-2dba24023182,1,b,one social,red,J,K,unique
c074944d-8500-477c-b54f-ded404a3f470,1,b,either refer,blue,E,K,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one refer,blue,E,G,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,either refer,red,E,K,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,either refer,red,I,K,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,either refer,blue,E,F,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,either refer,red,J,K,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,either refer,blue,I,K,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one refer,blue,I,K,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one social,red,I,K,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one refer,red,E,F,unique
c074944d-8500-477c-b54f-ded404a3f470,1,b,one social,red,E,K,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,either refer,blue,J,G,unique
c074944d-8500-477c-b54f-ded404a3f470,1,b,one refer,red,J,K,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one social,blue,I,G,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one refer,red,I,K,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one refer,blue,E,F,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one refer,red,I,G,unique
c074944d-8500-477c-b54f-ded404a3f470,1,b,one refer,red,J,F,unique
c074944d-8500-477c-b54f-ded404a3f470,1,b,one refer,blue,I,F,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one social,blue,E,F,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one social,blue,E,G,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,either refer,red,I,F,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one refer,red,E,G,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,either refer,red,E,G,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,either refer,red,J,G,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,either refer,blue,J,K,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,either refer,blue,I,G,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,either refer,red,I,G,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,either refer,blue,I,F,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one social,red,E,F,unique
c074944d-8500-477c-b54f-ded404a3f470,1,b,one social,blue,J,K,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one refer,blue,E,K,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,either refer,red,E,F,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one refer,blue,I,G,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one social,red,I,G,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one refer,blue,J,K,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one social,red,J,G,unique
c074944d-8500-477c-b54f-ded404a3f470,1,b,one social,blue,I,K,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,either refer,blue,E,G,unique
c074944d-8500-477c-b54f-ded404a3f470,1,b,one refer,red,I,F,unique
c074944d-8500-477c-b54f-ded404a3f470,1,b,one social,red,J,F,unique
c074944d-8500-477c-b54f-ded404a3f470,1,b,one refer,blue,J,G,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one social,red,J,K,unique
c074944d-8500-477c-b54f-ded404a3f470,1,b,one refer,red,E,K,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one social,blue,I,F,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,either refer,red,J,F,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one social,blue,J,G,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one refer,red,J,G,unique
c074944d-8500-477c-b54f-ded404a3f470,1,b,one social,blue,J,F,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one refer,blue,J,F,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,either refer,blue,J,F,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one social,red,I,F,unique
c074944d-8500-477c-b54f-ded404a3f470,1,b,one social,red,E,G,shared
c074944d-8500-477c-b54f-ded404a3f470,1,b,one social,blue,E,K,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,either refer,blue,K,E,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,either refer,red,G,I,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one refer,red,F,I,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one refer,red,G,E,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one refer,red,G,J,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one social,red,K,J,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,either refer,blue,K,J,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one refer,blue,F,J,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one social,blue,K,E,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one social,red,G,J,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,either refer,blue,F,E,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one social,red,G,E,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one social,red,F,I,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one refer,blue,G,E,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one refer,blue,K,E,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one refer,red,F,E,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one refer,red,K,I,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one social,red,K,E,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one social,blue,G,I,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one social,blue,K,I,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,either refer,red,F,E,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one social,red,F,E,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one refer,blue,G,I,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one refer,blue,K,J,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,either refer,blue,F,J,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one refer,red,K,J,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one social,blue,F,E,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,either refer,red,K,E,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,either refer,blue,G,I,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,either refer,red,G,J,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one social,red,K,I,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,either refer,red,K,J,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,either refer,blue,G,J,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one social,red,F,J,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,either refer,red,G,E,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,either refer,red,K,I,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one refer,blue,F,E,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one refer,blue,K,I,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,either refer,red,F,I,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one social,red,G,I,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one social,blue,K,J,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one refer,blue,F,I,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one social,blue,G,J,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one refer,red,K,E,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one refer,red,F,J,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one refer,red,G,I,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,either refer,blue,G,E,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one refer,blue,G,J,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,either refer,blue,K,I,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,either refer,blue,F,I,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one social,blue,G,E,unique
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one social,blue,F,I,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,either refer,red,F,J,shared
62339f3f-43ea-4d5c-b354-6922a14d610c,1,a,one social,blue,F,J,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one social,red,F,J,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,either refer,red,K,I,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one refer,blue,F,E,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one social,blue,F,I,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one social,red,G,I,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,either refer,blue,G,I,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,either refer,blue,G,E,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one social,red,F,E,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,either refer,blue,K,E,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one social,red,F,I,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,either refer,red,F,J,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one social,red,K,J,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one social,blue,G,E,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one social,blue,G,J,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one refer,red,F,J,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,either refer,blue,G,J,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one refer,red,G,I,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one social,red,G,J,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one social,blue,K,J,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one social,red,G,E,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,either refer,red,G,J,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one refer,blue,F,J,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one social,blue,K,E,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,either refer,red,G,E,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,either refer,red,K,E,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one refer,red,G,E,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one refer,blue,K,E,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one refer,red,G,J,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one refer,blue,G,I,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one social,red,K,I,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one refer,blue,F,I,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,either refer,red,K,J,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one social,blue,G,I,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,either refer,blue,F,I,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one refer,blue,G,E,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one refer,red,F,E,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one social,blue,F,J,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one refer,blue,G,J,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,either refer,red,F,I,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,either refer,red,F,E,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one social,red,K,E,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one refer,blue,K,J,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one refer,red,K,I,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one refer,red,K,E,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,either refer,red,G,I,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one refer,blue,K,I,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one refer,red,F,I,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,either refer,blue,F,J,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,either refer,blue,K,J,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one social,blue,F,E,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one refer,red,K,J,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,one social,blue,K,I,unique
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,either refer,blue,F,E,shared
e51b6986-e614-4d66-903a-7e56bb6a8461,1,a,either refer,blue,K,I,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,either refer,red,F,J,shared
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one refer,red,K,J,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one refer,red,G,J,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one social,blue,K,J,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,either refer,blue,F,J,shared
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,either refer,blue,F,E,shared
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,either refer,red,F,E,shared
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one social,red,G,E,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one social,red,F,E,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one social,blue,G,E,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one social,blue,F,I,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,either refer,blue,K,E,shared
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one refer,red,F,I,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one social,red,F,J,shared
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one social,red,F,I,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,either refer,blue,G,J,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,either refer,red,G,I,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one social,red,K,I,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,either refer,red,F,I,shared
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one social,blue,F,J,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,either refer,red,K,J,shared
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one social,red,G,J,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one refer,blue,F,J,shared
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one refer,red,G,E,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,either refer,red,G,J,shared
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one social,red,K,J,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one social,blue,F,E,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one refer,blue,G,J,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,either refer,blue,G,I,shared
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one refer,red,F,E,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,either refer,red,K,E,shared
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,either refer,blue,K,J,shared
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one social,blue,G,J,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one social,blue,K,I,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,either refer,red,K,I,shared
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one refer,red,K,I,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one refer,blue,G,E,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one refer,blue,K,E,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one social,blue,K,E,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one social,blue,G,I,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one refer,red,K,E,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one refer,red,F,J,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,either refer,red,G,E,shared
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one refer,blue,K,I,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one social,red,K,E,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,either refer,blue,G,E,shared
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one refer,blue,F,E,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,either refer,blue,K,I,shared
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one refer,blue,K,J,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one social,red,G,I,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one refer,blue,F,I,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one refer,blue,G,I,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,one refer,red,G,I,unique
7835aa05-6be7-4b70-9377-cef332c00bcb,1,a,either refer,blue,F,I,shared
f1491971-4fba-4bc5-b1ab-0ab5a576e5a3,1,b,one social,blue,J,G,unique
f1491971-4fba-4bc5-b1ab-0ab5a576e5a3,1,b,either refer,blue,J,G,shared
f1491971-4fba-4bc5-b1ab-0ab5a576e5a3,1,b,one refer,red,J,F,unique
f1491971-4fba-4bc5-b1ab-0ab5a576e5a3,1,b,one social,red,J,K,shared
f1491971-4fba-4bc5-b1ab-0ab5a576e5a3,1,b,one social,blue,J,F,unique
f1491971-4fba-4bc5-b1ab-0ab5a576e5a3,1,b,either refer,blue,E,K,shared
f1491971-4fba-4bc5-b1ab-0ab5a576e5a3,1,b,either refer,blue,I,F,shared
f1491971-4fba-4bc5-b1ab-0ab5a576e5a3,1,b,one social,blue,J,K,unique
f1491971-4fba-4bc5-b1ab-0ab5a576e5a3,1,b,either refer,red,J,G,shared
f1491971-4fba-4bc5-b1ab-0ab5a576e5a3,1,b,either refer,blue,J,F,shared
