subject_id,item_id,counterbalance,trial_num,selected_tangram_group,written_label,max_blue_sim,max_red_sim,mean_blue_sim,mean_red_sim
6726d16c98d4b6498e4f2a69,1,a,5,blue_specific,Arms extended outward with diamond head and kneeling.,0.3701934218406677,0.3370160460472107,0.23280798457562923,0.16365677816793323
6726d16c98d4b6498e4f2a69,1,a,6,blue_specific,A diamond head and diamond neck kneeling with triangle arms out.,0.31357407569885254,0.34800857305526733,0.22536182962357998,0.18164159543812275
6726d16c98d4b6498e4f2a69,1,a,7,blue_specific,"Kneeling half way down with diamond head, triangle arms and no legs or feet showing.",0.5506845712661743,0.2760234475135803,0.2708552535623312,0.15954471146687865
6726d16c98d4b6498e4f2a69,1,a,9,red_specific,Sitting on their bottom with diamond head and full legs with knee and foot showing.,0.3706650137901306,0.3202016353607178,0.21453276183456182,0.14825727371498942
6726d16c98d4b6498e4f2a69,1,a,10,red_specific,Dancing with diamond head and one triangle foot out with arms extended while leaning back.,0.48624318838119507,0.28379538655281067,0.16539908712729812,0.0974550643004477
6726d16c98d4b6498e4f2a69,1,a,11,red_specific,"Kneeling like a priest with a diamond head and all limbs covered as no arms, hands, legs or feet are showing.",0.40334901213645935,0.4979259967803955,0.2170294187963009,0.20754030719399452
6726d16c98d4b6498e4f2a69,1,a,21,red_specific,Relaxing on but with legs out.,0.40847331285476685,0.25130030512809753,0.18932624766603112,0.07502890680916607
6726d16c98d4b6498e4f2a69,1,a,26,red_specific,Sitting on floor with diamond head down and triangle hat.,0.2594986855983734,0.534534215927124,0.16741079138591886,0.1930590276606381
6726d16c98d4b6498e4f2a69,1,a,30,red_specific,Diamond head back with triangle leg extended and arms up and out.,0.31044459342956543,0.33281829953193665,0.21321236714720726,0.14353281073272228
6726d16c98d4b6498e4f2a69,1,a,31,blue_specific,Diamond head praying.,0.2520063519477844,0.39708125591278076,0.16380520164966583,0.19498331798240542
6726d16c98d4b6498e4f2a69,1,a,43,blue_specific,Diamond head praying and completely kneeling.,0.46481460332870483,0.2817772626876831,0.1992896052543074,0.13657118298579007
6726d16c98d4b6498e4f2a69,1,a,44,red_specific,Diamond head sitting with legs out.,0.2691707909107208,0.3848542869091034,0.19316069688647985,0.16309179831296206
6726d16c98d4b6498e4f2a69,1,a,45,red_specific,Priest being respectful church.,0.11648467183113098,0.7702983021736145,0.046363070607185364,0.16621107142418623
6726d16c98d4b6498e4f2a69,1,a,46,blue_specific,Diamond head dancing and light on one foot.,0.4829716086387634,0.41189903020858765,0.16226763930171728,0.14349590567871928
6726d16c98d4b6498e4f2a69,1,a,50,blue_specific,Woman with diamond upper body and diamond head prays.,0.2215588390827179,0.28714680671691895,0.07510475092567503,0.10963848856044933
6726d16c98d4b6498e4f2a69,1,a,51,red_specific,Dancer leaning back with arms extended upward and diamond head.,0.4841008484363556,0.2688809931278229,0.16509613767266273,0.11322566401213408
67ded30276f9032f25e581da,0,b,5,red_specific,Figure looking upwards with hands like praying,0.5742674469947815,0.39267587661743164,0.2275586212053895,0.12848539999686182
67ded30276f9032f25e581da,0,b,6,red_specific,Kneeled guy with hands spread outwards,0.6892141103744507,0.22765547037124634,0.25078188069164753,0.1042376160621643
67ded30276f9032f25e581da,0,b,7,red_specific,One Leg forward and the head leaning backwards,0.6119596362113953,0.20863664150238037,0.24699587933719158,0.14576691016554832
67ded30276f9032f25e581da,0,b,10,blue_specific,The body is a huge cube. Head a diamond shape,0.7167955636978149,0.25438976287841797,0.22197964158840477,0.08105092844925821
67ded30276f9032f25e581da,0,b,14,blue_specific,Chill guy serving food,0.12745657563209534,0.19538353383541107,0.07670905953273177,0.05241847480647266
67ded30276f9032f25e581da,0,b,16,blue_specific,Respect guy,0.211049422621727,0.31572967767715454,0.11505072563886642,0.1811780445277691
67ded30276f9032f25e581da,0,b,17,red_specific,Holy guy spreading his legs,0.5112051963806152,0.4322138726711273,0.22550663666334003,0.18027534894645214
67ded30276f9032f25e581da,0,b,23,red_specific,Spread hand,0.45003584027290344,0.2633982002735138,0.2141575968125835,0.11953886970877647
67ded30276f9032f25e581da,0,b,25,blue_specific,Praying dude,0.4438490867614746,0.49061667919158936,0.1889280469622463,0.2043271237052977
67ded30276f9032f25e581da,0,b,37,red_specific,Borrowing dude,0.2210671305656433,0.1977919638156891,0.11919728177599609,0.10999188292771578
67ded30276f9032f25e581da,0,b,44,red_specific,Praying guy,0.4489287734031677,0.45787402987480164,0.18522650725208223,0.19089285819791257
67ded30276f9032f25e581da,0,b,50,red_specific,Praying dude,0.4438490867614746,0.49061667919158936,0.1889280469622463,0.2043271237052977
6791a8549ed23cc3997dd33a,0,b,0,red_specific,looks like a priest facing left,0.3131808936595917,0.7710483074188232,0.13948803767561913,0.2301194432657212
6791a8549ed23cc3997dd33a,0,b,2,blue_specific,"looks like they are squatting, facing right with a diamond on top",0.5648844242095947,0.14911770820617676,0.22190491762012243,0.06536707049235702
6791a8549ed23cc3997dd33a,0,b,3,blue_specific,"a cube with right side incomplete, diamond on top",0.646904706954956,0.07835845649242401,0.1434678784571588,0.03918790607713163
6791a8549ed23cc3997dd33a,0,b,8,red_specific,"kneeling down facing right, has a diamond head with a triangle hanging on the right side and below the diamond",0.42451855540275574,0.18823646008968353,0.24924043379724026,0.11698613315820694
6791a8549ed23cc3997dd33a,0,b,12,blue_specific,she is kneeling down facing right with a diamond on top and a right angled triangle on the right,0.4395448565483093,0.13210955262184143,0.22721340460702777,0.08171083102934062
6791a8549ed23cc3997dd33a,0,b,27,red_specific,duck,1.0,0.3521376848220825,0.14392077457159758,0.19695431552827358
6791a8549ed23cc3997dd33a,0,b,28,blue_specific,yoga guy,0.9999999403953552,0.189719557762146,0.2694165382999927,0.08485440304502845
6791a8549ed23cc3997dd33a,0,b,29,red_specific,Italian man,0.22615131735801697,0.7939897775650024,0.0686205446254462,0.2532681964803487
6791a8549ed23cc3997dd33a,0,b,35,blue_specific,performing yoga,0.8535239696502686,0.1609824001789093,0.2502773192245513,0.05372021859511733
6791a8549ed23cc3997dd33a,0,b,36,blue_specific,she is praying facing right,0.49461784958839417,0.3082458972930908,0.15700491750612855,0.09986737812869251
6791a8549ed23cc3997dd33a,0,b,39,red_specific,the priest with diamond head,0.23573921620845795,0.7374985218048096,0.12622640188783407,0.25898082577623427
6791a8549ed23cc3997dd33a,0,b,43,blue_specific,nun,0.3722422122955322,0.5714666843414307,0.10008084983564913,0.22041651094332337
6496f9fbc2928ee6956ef623,0,a,0,blue_specific,lay down,0.30520641803741455,0.4100176692008972,0.13265149341896176,0.18158184411004186
6496f9fbc2928ee6956ef623,0,a,9,blue_specific,person doing a karate kick,0.09316463768482208,0.4735139012336731,0.06193952960893512,0.1742405575932935
6496f9fbc2928ee6956ef623,0,a,10,blue_specific,person doing a karate kick,0.09316463768482208,0.4735139012336731,0.06193952960893512,0.1742405575932935
6496f9fbc2928ee6956ef623,0,a,11,blue_specific,person doing a karate kick,0.09316463768482208,0.4735139012336731,0.06193952960893512,0.1742405575932935
6496f9fbc2928ee6956ef623,0,a,12,blue_specific,person doing a karate kick,0.09316463768482208,0.4735139012336731,0.06193952960893512,0.1742405575932935
6496f9fbc2928ee6956ef623,0,a,13,red_specific,person doing a karate kick,0.09316463768482208,0.4735139012336731,0.06193952960893512,0.1742405575932935
6496f9fbc2928ee6956ef623,0,a,17,blue_specific,person doing a karate kick,0.09316463768482208,0.4735139012336731,0.06193952960893512,0.1742405575932935
6496f9fbc2928ee6956ef623,0,a,22,red_specific,person doing a karate kick,0.09316463768482208,0.4735139012336731,0.06193952960893512,0.1742405575932935
6496f9fbc2928ee6956ef623,0,a,26,blue_specific,person doing a karate kick,0.09316463768482208,0.4735139012336731,0.06193952960893512,0.1742405575932935
6496f9fbc2928ee6956ef623,0,a,33,blue_specific,person doing a karate kick,0.09316463768482208,0.4735139012336731,0.06193952960893512,0.1742405575932935
6496f9fbc2928ee6956ef623,0,a,37,blue_specific,person doing a karate kick,0.09316463768482208,0.4735139012336731,0.06193952960893512,0.1742405575932935
6496f9fbc2928ee6956ef623,0,a,38,red_specific,person doing a karate kick,0.09316463768482208,0.4735139012336731,0.06193952960893512,0.1742405575932935
6496f9fbc2928ee6956ef623,0,a,40,blue_specific,person doing a karate kick,0.09316463768482208,0.4735139012336731,0.06193952960893512,0.1742405575932935
6496f9fbc2928ee6956ef623,0,a,45,blue_specific,person doing a karate kick,0.09316463768482208,0.4735139012336731,0.06193952960893512,0.1742405575932935
6496f9fbc2928ee6956ef623,0,a,49,blue_specific,person doing a karate kick,0.09316463768482208,0.4735139012336731,0.06193952960893512,0.1742405575932935
6496f9fbc2928ee6956ef623,0,a,50,blue_specific,person doing a karate kick,0.09316463768482208,0.4735139012336731,0.06193952960893512,0.1742405575932935
67e0462ffa88d77a477f6e6d,1,b,5,red_specific,Diamond head with arms pushed to the left,0.34318482875823975,0.27780234813690186,0.1595451980829239,0.1864208271726966
67e0462ffa88d77a477f6e6d,1,b,6,red_specific,Priest walking to the right,0.7043840885162354,0.13875353336334229,0.18145269295200706,0.07649595709517598
67e0462ffa88d77a477f6e6d,1,b,9,red_specific,diamond head with parallelogram at bottom and hands stretched to the right,0.20764197409152985,0.28549879789352417,0.10309255868196487,0.16515000769868493
67e0462ffa88d77a477f6e6d,1,b,10,blue_specific,square head parallelogram at bottom,0.15264669060707092,0.28632330894470215,0.07766386959701777,0.13216017035301775
67e0462ffa88d77a477f6e6d,1,b,11,red_specific,dancing priest,0.7810134887695312,0.4671872854232788,0.2591523486189544,0.14033588988240808
67e0462ffa88d77a477f6e6d,1,b,15,red_specific,kneeling woman,0.19719547033309937,0.5091370344161987,0.088617077562958,0.1824443442746997
67e0462ffa88d77a477f6e6d,1,b,18,blue_specific,sad man,0.8171685338020325,0.23738321661949158,0.24286231258884072,0.05743282148614526
67e0462ffa88d77a477f6e6d,1,b,21,blue_specific,a lonely boy with a dropped head,0.4029856324195862,0.27100425958633423,0.1845346987247467,0.08554987562820315
67e0462ffa88d77a477f6e6d,1,b,32,red_specific,crouching boy,0.20534008741378784,0.6137930154800415,0.11690559494309127,0.20562066789716482
67e0462ffa88d77a477f6e6d,1,b,35,blue_specific,square head with triangle hat,0.5364490747451782,0.3083239197731018,0.1744101857766509,0.14858186058700085
67e0462ffa88d77a477f6e6d,1,b,37,red_specific,walking bishop,0.5676323175430298,0.16532665491104126,0.1846295257564634,0.08781892759725451
67e0462ffa88d77a477f6e6d,1,b,38,red_specific,athlete,0.2453085482120514,0.34642207622528076,0.13874430255964398,0.16184499394148588
67e0462ffa88d77a477f6e6d,1,b,47,red_specific,kneeling servant,0.46177560091018677,0.523667573928833,0.18311862740665674,0.20788985770195723
67e0462ffa88d77a477f6e6d,1,b,48,blue_specific,bowing servant,0.5346363186836243,0.2640964388847351,0.2092001778073609,0.1650740159675479
65c193ee2725b7aa17d96235,2,a,0,blue_specific,The innocent one,1.0,0.2800283432006836,0.3290278159547597,0.10043615964241326
65c193ee2725b7aa17d96235,2,a,2,blue_specific,The Italian,0.9445019364356995,0.1871335655450821,0.2981411712244153,0.09026141406502575
65c193ee2725b7aa17d96235,2,a,11,red_specific,"Not the innocent one. 
Facing right and squatting slightly with arms pointing to the right.
Not the one with the upward triangle tip on the left side.",0.327811598777771,0.45769551396369934,0.14442352391779423,0.2136762677691877
65c193ee2725b7aa17d96235,2,a,12,blue_specific,"Yoga pose.
The one has both arms pointing to the right.
The square head is tilted back to the left.
The only one that looks like it is laying down with its body pointing to the left.",0.17092758417129517,0.7319018244743347,0.08443964633625001,0.21268506301566958
65c193ee2725b7aa17d96235,2,a,14,blue_specific,"Crazy hat guy.
Sitting and facing right with two triangles that look like a hat on top of the square head.
There is a bend at the knee.",0.6306142807006836,0.4123932123184204,0.22160578850889578,0.1973841325379908
65c193ee2725b7aa17d96235,2,a,17,blue_specific,"The innocent one.
No visible arms or legs. 
Right facing triangle at the bottom
Not the one that looks like a square on the left side or the one with two triangles on its head.",0.5637461543083191,0.3584345281124115,0.21035830676555634,0.19280347879976034
65c193ee2725b7aa17d96235,2,a,29,blue_specific,The Innocent One.,0.9743061661720276,0.27028459310531616,0.30887962598353624,0.09104920644313097
65c193ee2725b7aa17d96235,2,a,30,blue_specific,The Italian.,0.9269768595695496,0.18133953213691711,0.28200519760139287,0.07835399080067873
65c193ee2725b7aa17d96235,2,a,34,blue_specific,"Crazy hat guy!
Sitting and facing right with a bend in the knee. 
Two triangle that look like a hat above the square head.
No visible arms.",0.6356788873672485,0.4775720238685608,0.21463995659723878,0.21373541094362736
65c193ee2725b7aa17d96235,2,a,40,blue_specific,"Crazy hat guy!
Sitting and facing the right.
There is a bend at the knee.
There are two triangles that look like a hat on top of the square head.",0.5979256629943848,0.47965261340141296,0.21026544366031885,0.21781739639118314
65c193ee2725b7aa17d96235,2,a,41,blue_specific,"Yoga pose.
The arms are pointing to the right.
The head is tilted back to the left.
The body is angular and pointing to the left.
It looks like upward facing dog, but one arm is off the ground.",0.14817200601100922,0.6542202830314636,0.06964047229848802,0.19770436943508685
65c193ee2725b7aa17d96235,2,a,45,blue_specific,The innocent one,1.0,0.2800283432006836,0.3290278159547597,0.10043615964241326
65c193ee2725b7aa17d96235,2,a,51,blue_specific,"The innocent one.
There are no visible arms or legs.
There is a triangle tip pointing right at the bottom of the figure.
It is not the figure with the squared left side and jagged right side.",0.5263180732727051,0.4231741726398468,0.20647553354501724,0.1957334103062749
65c193ee2725b7aa17d96235,2,a,52,blue_specific,"Yoga pose.
The arms are pointing to the right.
The body is angular and pointing to the left. It is not kneeling. It appears to be lying down.
The head is tilted back to the left.",0.11941550672054291,0.7490860223770142,0.046466423431411386,0.21499650459736586
645e4f49d473048703d162cb,0,b,7,blue_specific,two triangles moving to the left,0.4206361770629883,0.15309959650039673,0.13887661322951317,0.015649654204025865
645e4f49d473048703d162cb,0,b,8,red_specific,two triangles on the left and right of the head,0.3683675527572632,0.19826747477054596,0.17125800263602287,0.10104472795501351
645e4f49d473048703d162cb,0,b,9,red_specific,crazy dance,0.3368588387966156,0.39840784668922424,0.15023830393329263,0.18483874201774597
645e4f49d473048703d162cb,0,b,20,red_specific,head looking down,0.39260298013687134,0.33990857005119324,0.16973437974229455,0.18264809343963861
645e4f49d473048703d162cb,0,b,21,blue_specific,girl reading facing right,0.19420284032821655,0.1806788593530655,0.06898359837941825,0.0775135715957731
645e4f49d473048703d162cb,0,b,22,red_specific,flying man,0.2732522487640381,0.2905433773994446,0.13595638133119792,0.12822321883868426
645e4f49d473048703d162cb,0,b,23,red_specific,mouse ears,0.2894068956375122,0.6778770089149475,0.07404243818018585,0.15522939863149077
645e4f49d473048703d162cb,0,b,27,blue_specific,man on his knees,0.6850051879882812,0.2357385754585266,0.227761683287099,0.1020839752163738
645e4f49d473048703d162cb,0,b,30,blue_specific,one foot backwards,0.49527591466903687,0.23418107628822327,0.23423206433653831,0.1631321869790554
645e4f49d473048703d162cb,0,b,39,red_specific,priest,0.20860205590724945,0.9999999403953552,0.12242382287513465,0.30216926243156195
645e4f49d473048703d162cb,0,b,42,red_specific,hands raised up,0.4949955642223358,0.22666218876838684,0.2059931168332696,0.13045672478619963
645e4f49d473048703d162cb,0,b,43,blue_specific,box body,0.26479092240333557,0.28738147020339966,0.17469190061092377,0.16741354716941714
674b46b00690584bddd6e33b,1,b,2,blue_specific,horse yoga guy,0.5763034224510193,0.772191047668457,0.1492894352413714,0.18713455880060792
674b46b00690584bddd6e33b,1,b,5,blue_specific,sad boi,0.6788675785064697,0.214067280292511,0.2670056773349643,0.11587709200102836
674b46b00690584bddd6e33b,1,b,7,blue_specific,sad boi,0.6788675785064697,0.214067280292511,0.2670056773349643,0.11587709200102836
674b46b00690584bddd6e33b,1,b,9,blue_specific,sad boi,0.6788675785064697,0.214067280292511,0.2670056773349643,0.11587709200102836
674b46b00690584bddd6e33b,1,b,15,blue_specific,sad boi,0.6788675785064697,0.214067280292511,0.2670056773349643,0.11587709200102836
674b46b00690584bddd6e33b,1,b,18,blue_specific,sad boi,0.6788675785064697,0.214067280292511,0.2670056773349643,0.11587709200102836
674b46b00690584bddd6e33b,1,b,24,blue_specific,sad boi,0.6788675785064697,0.214067280292511,0.2670056773349643,0.11587709200102836
674b46b00690584bddd6e33b,1,b,26,blue_specific,sad boi,0.6788675785064697,0.214067280292511,0.2670056773349643,0.11587709200102836
674b46b00690584bddd6e33b,1,b,32,blue_specific,sad boi,0.6788675785064697,0.214067280292511,0.2670056773349643,0.11587709200102836
674b46b00690584bddd6e33b,1,b,34,blue_specific,sad boi,0.6788675785064697,0.214067280292511,0.2670056773349643,0.11587709200102836
674b46b00690584bddd6e33b,1,b,39,blue_specific,sad boi,0.6788675785064697,0.214067280292511,0.2670056773349643,0.11587709200102836
674b46b00690584bddd6e33b,1,b,42,blue_specific,horse yoga guy,0.5763034224510193,0.772191047668457,0.1492894352413714,0.18713455880060792
674b46b00690584bddd6e33b,1,b,43,blue_specific,sad boi,0.6788675785064697,0.214067280292511,0.2670056773349643,0.11587709200102836
674b46b00690584bddd6e33b,1,b,49,blue_specific,sad boi,0.6788675785064697,0.214067280292511,0.2670056773349643,0.11587709200102836
6624638357b56eb340c8f109,1,a,2,red_specific,sitting no arms or legs,0.34486550092697144,0.2996840476989746,0.20780159276910126,0.143645198084414
6624638357b56eb340c8f109,1,a,5,blue_specific,"facing right, kneeling arms pointing right",0.48055267333984375,0.2287794053554535,0.20424720272421837,0.12322962190955877
6624638357b56eb340c8f109,1,a,9,red_specific,crazy hat guy,0.21599185466766357,0.9314477443695068,0.11746094236150384,0.24403062812052667
6624638357b56eb340c8f109,1,a,10,blue_specific,yoga person,0.9133979082107544,0.24245233833789825,0.2332565439864993,0.10689666587859392
6624638357b56eb340c8f109,1,a,15,red_specific,sad guy,0.2564863860607147,0.7999447584152222,0.07805385207757354,0.23599212523549795
6624638357b56eb340c8f109,1,a,16,blue_specific,squat,0.9621217250823975,0.15039917826652527,0.2949385247193277,0.09477734821848571
6624638357b56eb340c8f109,1,a,18,blue_specific,yoga one leg pointing back,0.6970789432525635,0.15734681487083435,0.2341460371389985,0.08078903052955866
6624638357b56eb340c8f109,1,a,21,red_specific,crazy hat on head,0.22127559781074524,0.8929961919784546,0.13564675860106945,0.2528439238667488
6624638357b56eb340c8f109,1,a,22,red_specific,knees up sad,0.4307856857776642,0.5891762375831604,0.17159315291792154,0.14870086358860135
6624638357b56eb340c8f109,1,a,25,blue_specific,yoga guy,0.9999999403953552,0.189719557762146,0.21687438944354653,0.08485440304502845
6624638357b56eb340c8f109,1,a,30,red_specific,sad person,0.3285894989967346,0.8860505819320679,0.09826924465596676,0.28052863804623485
6624638357b56eb340c8f109,1,a,31,blue_specific,one leg yoga stance,0.7258341312408447,0.0771145448088646,0.24430583277717233,0.0358118184376508
6624638357b56eb340c8f109,1,a,39,red_specific,sad guy,0.2564863860607147,0.7999447584152222,0.07805385207757354,0.23599212523549795
6624638357b56eb340c8f109,1,a,42,red_specific,no limbs,0.31620877981185913,0.2525533437728882,0.21235663164407015,0.15460909716784954
6624638357b56eb340c8f109,1,a,43,blue_specific,doing yoga,0.8536953330039978,0.10901155322790146,0.21167857479304075,0.023606218164786696
6624638357b56eb340c8f109,1,a,50,red_specific,sad boy,0.2159663736820221,0.7406182289123535,0.05481608584523201,0.2294008294120431
6722b6b9cb69415ce7f4c688,0,b,6,blue_specific,praying,0.4818716049194336,0.4604363441467285,0.1898993639042601,0.1769428460393101
6722b6b9cb69415ce7f4c688,0,b,15,red_specific,lunges with arms up,0.39473146200180054,0.27358442544937134,0.1815838507609442,0.12534446734935045
6722b6b9cb69415ce7f4c688,0,b,18,blue_specific,yogini,0.2639479637145996,0.36194202303886414,0.1484645758755505,0.22543993685394526
6722b6b9cb69415ce7f4c688,0,b,25,blue_specific,diamond on a flat post,0.3530740737915039,0.145072340965271,0.18614324182271957,0.09654759499244392
6722b6b9cb69415ce7f4c688,0,b,26,blue_specific,yoga time,0.7775309085845947,0.08904293924570084,0.21615551970899105,0.026648312341421843
6722b6b9cb69415ce7f4c688,0,b,27,red_specific,kicking rocks to the left,0.3375949263572693,0.22498051822185516,0.1684461699333042,0.1114051160402596
6722b6b9cb69415ce7f4c688,0,b,32,blue_specific,yoga,0.863739013671875,0.1849135309457779,0.2684607123956084,0.08535561128519475
6722b6b9cb69415ce7f4c688,0,b,33,red_specific,kicking to left,0.3724680542945862,0.18280282616615295,0.1336762486025691,0.08627312816679478
6722b6b9cb69415ce7f4c688,0,b,34,red_specific,priest reading sermon,0.16481730341911316,0.7859854102134705,0.059650572249665856,0.196256497874856
6722b6b9cb69415ce7f4c688,0,b,35,blue_specific,diamond on flat surface,0.39144957065582275,0.13188786804676056,0.13821604195982218,0.08199872961267829
6722b6b9cb69415ce7f4c688,0,b,38,red_specific,priest,0.20860205590724945,0.9999999403953552,0.12242382287513465,0.30216926243156195
6722b6b9cb69415ce7f4c688,0,b,39,blue_specific,praying,0.4818716049194336,0.4604363441467285,0.1898993639042601,0.1769428460393101
6722b6b9cb69415ce7f4c688,0,b,41,blue_specific,yoga time,0.7775309085845947,0.08904293924570084,0.21615551970899105,0.026648312341421843
6722b6b9cb69415ce7f4c688,0,b,45,red_specific,kicking to left,0.3724680542945862,0.18280282616615295,0.1336762486025691,0.08627312816679478
6722b6b9cb69415ce7f4c688,0,b,46,red_specific,preaching,0.22787247598171234,0.5653203725814819,0.1375636497978121,0.23124062712304294
6722b6b9cb69415ce7f4c688,0,b,47,blue_specific,praying,0.4818716049194336,0.4604363441467285,0.1898993639042601,0.1769428460393101
680ec630bc2232d82dc78119,1,a,9,blue_specific,Squats.,0.9723585844039917,0.1450285166501999,0.268157375510782,0.08826077589765191
680ec630bc2232d82dc78119,1,a,12,red_specific,Duck,1.0,0.3521376848220825,0.1965476106852293,0.19695431552827358
680ec630bc2232d82dc78119,1,a,21,red_specific,Squats,1.0,0.10511928796768188,0.2642736486159265,0.05869243899360299
680ec630bc2232d82dc78119,1,a,25,red_specific,"Pointed top, wide base, like an arrow head pointing up.",0.27374470233917236,0.28844815492630005,0.1404799586161971,0.13853041315451264
680ec630bc2232d82dc78119,1,a,26,blue_specific,Blob,0.1952071636915207,0.14526750147342682,0.08217898535076529,0.0752363980282098
680ec630bc2232d82dc78119,1,a,27,red_specific,"Sitting with knees up, hands under knees.",0.5821552276611328,0.23910757899284363,0.19532460439950228,0.09551009617280215
680ec630bc2232d82dc78119,1,a,32,blue_specific,Sitting down looking downwards.,0.33679401874542236,0.23041024804115295,0.15098541614133865,0.09769955242518336
680ec630bc2232d82dc78119,1,a,33,red_specific,Sitting down looking downwards.,0.33679401874542236,0.23041024804115295,0.15098541614133865,0.09769955242518336
680ec630bc2232d82dc78119,1,a,37,red_specific,Long sleeved book.,0.9847304821014404,0.2773996591567993,0.1917196032591164,0.11928778630681336
680ec630bc2232d82dc78119,1,a,42,blue_specific,Windmill on hill.,0.334482878446579,0.20816801488399506,0.16598138818517327,0.06553193199215457
680ec630bc2232d82dc78119,1,a,43,red_specific,Bottom left,0.2524709403514862,0.19898134469985962,0.14931612531654537,0.10581120010465384
680ec630bc2232d82dc78119,1,a,44,red_specific,"Sitting with knees up, hands under knees.",0.5821552276611328,0.23910757899284363,0.19532460439950228,0.09551009617280215
680ec630bc2232d82dc78119,1,a,45,blue_specific,Sitting down looking downwards.,0.33679401874542236,0.23041024804115295,0.15098541614133865,0.09769955242518336
680ec630bc2232d82dc78119,1,a,46,red_specific,Long sleeved book.,0.9847304821014404,0.2773996591567993,0.1917196032591164,0.11928778630681336
680ec630bc2232d82dc78119,1,a,47,red_specific,Squats.,0.9723585844039917,0.1450285166501999,0.268157375510782,0.08826077589765191
66c11172409d7fd12faae4bd,2,a,6,blue_specific,"Triangle hands facing right, head leaning left, legs left on ground",0.20816664397716522,0.5543248653411865,0.1367706300225109,0.25231495685875416
66c11172409d7fd12faae4bd,2,a,11,blue_specific,Weird hat guy,0.8531824350357056,0.36316293478012085,0.2378323283046484,0.14239103603176773
66c11172409d7fd12faae4bd,2,a,17,blue_specific,Weird hat guy,0.8531824350357056,0.36316293478012085,0.2378323283046484,0.14239103603176773
66c11172409d7fd12faae4bd,2,a,22,blue_specific,"Weird hat guy, triangles on head",0.7052987813949585,0.4411913752555847,0.22451315051876009,0.19081578869372606
66c11172409d7fd12faae4bd,2,a,30,blue_specific,weird hat guy,0.8531824350357056,0.36316293478012085,0.2378323283046484,0.14239103603176773
66c11172409d7fd12faae4bd,2,a,32,blue_specific,weird hat guy,0.8531824350357056,0.36316293478012085,0.2378323283046484,0.14239103603176773
66c11172409d7fd12faae4bd,2,a,45,blue_specific,Weird hat boi,0.7106291055679321,0.3318825960159302,0.2722448008134961,0.19220742397010326
66c11172409d7fd12faae4bd,2,a,50,blue_specific,weird hat guy,0.8531824350357056,0.36316293478012085,0.2378323283046484,0.14239103603176773
64045393fa09ada78f0b5301,0,b,2,blue_specific,Looks like a person doing a carwheel—arms and legs spread wide in motion,0.44269150495529175,0.2620331048965454,0.21863348549231887,0.09228694473858923
64045393fa09ada78f0b5301,0,b,12,blue_specific,Looks like a person standing on one leg,0.5153741836547852,0.22932526469230652,0.22079048538580537,0.1069105314090848
64045393fa09ada78f0b5301,0,b,16,blue_specific,Looks like a person givng thanks,0.3038165271282196,0.4574269652366638,0.16907857544720173,0.20369190722703934
64045393fa09ada78f0b5301,0,b,24,blue_specific,Looks like someone faithful,0.31998273730278015,0.3792485296726227,0.15564556024037302,0.22242432972416282
64045393fa09ada78f0b5301,0,b,27,red_specific,Looks like someone praying,0.5505018830299377,0.41089481115341187,0.20745708188042045,0.16038004215806723
64045393fa09ada78f0b5301,0,b,33,red_specific,steep triangle on top and a wide base,0.4416964650154114,0.11205896735191345,0.16963484464213252,0.04048194084316492
64045393fa09ada78f0b5301,0,b,38,blue_specific,"leaninig forward with one arm stretched out, as if reaching for something",0.4611825942993164,0.1968480944633484,0.26092835515737534,0.1082102619111538
64045393fa09ada78f0b5301,0,b,41,blue_specific,"Resembles a fish swimming to the left, with a pointed nose and wide tail",0.4168756604194641,0.20749084651470184,0.07838418753817677,0.11552029848098755
64045393fa09ada78f0b5301,0,b,42,blue_specific,"Resemblles a fish swimming to the left, with a pointed nose and wide tail",0.3931380808353424,0.127689391374588,0.07184766791760921,0.0780373360030353
64045393fa09ada78f0b5301,0,b,44,blue_specific,Shaped like a tent with a triangular top and flat botto,0.34330737590789795,0.20494452118873596,0.21404078789055347,0.0907220533117652
64045393fa09ada78f0b5301,0,b,45,blue_specific,Shaped like a tent with a trianguilar top and flat bottom,0.31257519125938416,0.2021866738796234,0.18180796457454562,0.07472967286594212
64045393fa09ada78f0b5301,0,b,46,red_specific,Someone praying,0.5357738733291626,0.44198375940322876,0.19834318244829774,0.16066515957936645
64045393fa09ada78f0b5301,0,b,47,red_specific,Someone giving thanks,0.21880951523780823,0.261926531791687,0.10490040946751833,0.11380518833175302
64045393fa09ada78f0b5301,0,b,51,red_specific,Looks like a person holding a large object overheadlike lifting a box,0.33248111605644226,0.28897249698638916,0.1316577522084117,0.09450603812001646
66537ee0b74eb6e13c4b6f32,0,b,3,red_specific,"Person with both arms up, leaning left, no legs.",0.6493512392044067,0.28376346826553345,0.246729735750705,0.13051899150013924
66537ee0b74eb6e13c4b6f32,0,b,22,red_specific,Person leaning left like he's falling with both arms up,0.660449206829071,0.2603026032447815,0.22584664291935042,0.10840800916776061
66537ee0b74eb6e13c4b6f32,0,b,26,blue_specific,Facing left with both arms out and one leg out back like he's doing yoga,0.7692905068397522,0.10884997248649597,0.250038240570575,0.05678272643126547
66537ee0b74eb6e13c4b6f32,0,b,29,blue_specific,"Square body, diamond head, tiny arm pointing right",0.3942304253578186,0.4172813296318054,0.22757923416793346,0.1942944722250104
