subject_id,item_id,counterbalance,condition,audience_group,shared.tangram,unique.tangram,response.unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer either,blue,B,A,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer one,blue,B,H,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,social one,red,B,H,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer either,red,L,D,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer either,blue,B,D,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer either,blue,C,D,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer either,red,B,H,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer one,red,B,A,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer one,blue,C,A,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer one,red,L,A,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer either,blue,B,H,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer one,blue,C,H,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer either,blue,L,D,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer one,red,G,E,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer one,red,K,I,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,social one,red,F,J,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer one,red,F,E,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer either,red,F,E,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer either,blue,G,J,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer one,red,K,E,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,social one,blue,G,I,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer either,red,K,I,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,social one,red,K,I,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer either,red,K,E,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer either,red,K,J,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer either,red,G,I,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,social one,red,G,E,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,social one,red,G,J,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer one,blue,G,I,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,social one,blue,G,J,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,social one,blue,K,E,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,social one,red,K,E,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer one,blue,K,E,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer either,red,F,J,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,social one,red,F,I,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer either,blue,G,I,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,social one,blue,F,E,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,social one,red,G,I,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer one,blue,G,E,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer either,blue,K,I,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,social one,blue,F,J,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,social one,blue,K,J,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,social one,blue,G,E,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer one,blue,F,J,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer either,blue,F,E,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer one,blue,G,J,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer either,red,G,J,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer one,red,F,I,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer either,blue,F,J,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer either,red,G,E,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer one,blue,F,I,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer either,blue,K,J,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer one,blue,K,I,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,social one,blue,F,I,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer either,blue,F,I,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer one,blue,K,J,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer either,blue,G,E,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer one,red,G,J,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer one,red,G,I,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer one,red,F,J,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,social one,red,F,E,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer either,blue,K,E,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer either,red,F,I,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer one,red,K,J,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,social one,blue,K,I,unique
7de8c218-add4-467e-9013-3d701996f5ca,1,a,refer one,blue,F,E,shared
7de8c218-add4-467e-9013-3d701996f5ca,1,a,social one,red,K,J,unique
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,social one,red,E,G,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,social one,red,E,K,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer one,red,J,G,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer either,red,E,G,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer either,blue,E,F,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer one,red,J,K,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,social one,red,J,G,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer either,blue,E,K,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,social one,blue,J,F,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer one,red,I,K,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer either,blue,I,F,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer one,red,J,F,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer either,red,J,K,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,social one,blue,E,F,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer one,blue,J,F,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer either,blue,I,K,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer either,red,J,G,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,social one,red,I,K,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer either,blue,I,G,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,social one,blue,E,K,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,social one,blue,I,G,unique
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,social one,blue,J,K,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer one,blue,I,K,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,social one,blue,J,G,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer one,blue,E,F,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer one,blue,J,G,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer one,blue,I,F,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer either,red,J,F,unique
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer one,red,I,F,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,social one,red,J,K,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,social one,red,I,F,unique
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer either,red,I,G,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer either,blue,J,F,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer one,red,I,G,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer one,blue,I,G,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer either,red,I,K,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer one,blue,E,K,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer either,blue,E,G,shared
