subject_id,item_id,counterbalance,trial_num,n_blue,n_naive,goal,previous_selection,selected_tangram,selected_tangram_group,selected_tangram_earlier_red,selected_tangram_earlier_blue,selected_tangram_later_red,selected_tangram_later_blue,written_label,sbert_cosine_earlier_blue,sbert_cosine_earlier_red,sbert_cosine_later_blue,sbert_cosine_later_red,utt_length
9855e23c-8971-430f-91a8-0cd99b510d6c,2,b,52,4,2,social,C,A,shared,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit","Similar to the karate kid movie, the crane kick, looks like they have dangly sleeves",thriller,crane kick,crane,0.447634756565094,-0.06771179288625717,0.7330398559570312,0.06463149935007095,1
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,0,1,16,social,,E,shared,"sitting down, facing right, with the hat thing on its head","It looks like a windmill on top of a hill, the peak is on the left, two triangles and a square on top",crazy hat person,windmill,Looks like he has rabbit ears and sitting down,0.013348848558962345,0.4447259306907654,-0.021758489310741425,0.2626497447490692,9
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,1,1,4,social,E,B,red_specific,"the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth",,mouse,,Looks like he's praying on knees arms spread out,nan,0.3506142497062683,nan,-0.01588415540754795,9
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,2,3,0,refer,B,I,blue_specific,,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",,yoga guy,Looks like he is doing yoga on one foot arms going forward,0.4525686800479889,nan,0.7711756825447083,nan,12
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,3,4,8,social,I,H,shared,He is sitting down. Only one side of his knee is visible. His one knee is pointing to the RIGHT in the pic. His head is a classic diamond shape. No arms visible. No hands and no legs. No feet visible.,Monk blob? No visible arms or legs. Maybe sitting cross legged with one knee bent outwards. Knee bend to the right. Looks like looking up. > on right side,the innocent one,blob,Looks like he's kneeling arms tucked in,0.603833794593811,0.6577573418617249,-0.0456252247095108,0.22927752137184143,7
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,4,3,1,social,H,K,blue_specific,,"its a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",,duck,Looks like on knees arms out diamond shaped head,0.466038316488266,nan,0.06457589566707611,nan,9
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,5,3,8,social,K,D,red_specific,"someone facing left, their back is a straight line, sort of looks like they're holding a book open",,priest,,Standing facing left arms out,nan,0.4000619649887085,nan,0.16384157538414001,5
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,6,0,1,refer,D,C,red_specific,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",,italian,,Looks like he's falling arms up in air no feet,nan,0.4705933928489685,nan,0.08575897663831711,10
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,7,3,8,refer,C,J,blue_specific,,the image where there is it has a cube (i.e. the most cube-shaped body) for a body with a point sticking out pointing towards the right,,large cube,Facing right arms spreading out,0.4451035261154175,nan,0.14087079465389252,nan,5
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,8,1,1,social,J,G,shared,"Its a lot of shapes. On the bottom is a parollelogram. It doesn't look like a person, top of it a square that's tilted to the left, top of it a square that's tilted to the left almost looks like it's falling off, triangle on the right also falling off","this looks like its striking a pose or something, on foot outstretched behind him and the other close in front, facing right, one hand kind of up in the air by the head, head tilted back to the left",horse,strike a pose,Sitting down facing left arm behind him,0.47490066289901733,0.1650208979845047,0.2880748212337494,0.020148949697613716,7
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,9,2,8,refer,G,A,red_specific,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit",,thriller,,Bird shaped head facing left looks like he's marching with something on his back,nan,0.42442357540130615,nan,0.03256373852491379,14
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,10,1,8,social,A,F,shared,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape","sitting down looking upwards, legs in front with arms under its knees",sad,arms under knees,Diamond head sitting down legs in front facing left,0.5278016924858093,0.4773959517478943,0.3849874436855316,0.1658792793750763,9
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,11,3,2,refer,F,L,blue_specific,,"Mand Kneeling, praying. Not all the way to the ground though. Also looks like someone doing a squat. Knees bent",,squats,Looks bent over facing right arms out in front,0.5692408084869385,nan,0.4483659267425537,nan,9
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,12,2,0,social,L,B,red_specific,"the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth",,mouse,,Looks like he's kneeling arms out like a cross diamond shaped head,nan,0.5651674270629883,nan,0.07560193538665771,12
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,13,1,4,refer,B,I,blue_specific,,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",,yoga guy,Standing on one leg arms in front facing left,0.6555091142654419,nan,0.43161696195602417,nan,9
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,14,2,16,social,I,G,shared,"Its a lot of shapes. On the bottom is a parollelogram. It doesn't look like a person, top of it a square that's tilted to the left, top of it a square that's tilted to the left almost looks like it's falling off, triangle on the right also falling off","this looks like its striking a pose or something, on foot outstretched behind him and the other close in front, facing right, one hand kind of up in the air by the head, head tilted back to the left",horse,strike a pose,Sitting facing left arms resting behind him rabbit ears,0.4251272678375244,0.16035424172878265,0.2046574354171753,0.22458502650260925,9
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,15,0,4,refer,G,E,shared,"sitting down, facing right, with the hat thing on its head","It looks like a windmill on top of a hill, the peak is on the left, two triangles and a square on top",crazy hat person,windmill,Sitting down facing right looks sad rabbit ears,0.03422495722770691,0.577513575553894,-0.0059769004583358765,0.26873958110809326,8
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,16,4,0,refer,E,H,shared,He is sitting down. Only one side of his knee is visible. His one knee is pointing to the RIGHT in the pic. His head is a classic diamond shape. No arms visible. No hands and no legs. No feet visible.,Monk blob? No visible arms or legs. Maybe sitting cross legged with one knee bent outwards. Knee bend to the right. Looks like looking up. > on right side,the innocent one,blob,Kneeling facing right diamond head,0.49630430340766907,0.6790062785148621,0.12058823555707932,0.2070741355419159,5
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,17,4,1,social,H,D,red_specific,"someone facing left, their back is a straight line, sort of looks like they're holding a book open",,priest,,Facing left arms in front diamond head,nan,0.3956548273563385,nan,0.1959635317325592,7
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,18,1,0,refer,D,B,red_specific,"the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth",,mouse,,Kneeling to the right legs behind him arms out like a cross,nan,0.3339938223361969,nan,0.00600847601890564,12
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,19,3,16,refer,B,C,red_specific,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",,italian,,Looks like he's falling arms out facing left,nan,0.4512544870376587,nan,0.11214979737997055,8
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,20,4,4,refer,C,K,blue_specific,,"its a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",,duck,Kneeling legs behind him facing right arms in front,0.11928694695234299,nan,-0.010779580101370811,nan,9
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,21,1,2,social,K,F,shared,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape","sitting down looking upwards, legs in front with arms under its knees",sad,arms under knees,Sitting facing left legs bent in front of him,0.7872618436813354,0.7431120276451111,0.6426862478256226,0.28657519817352295,9
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,22,3,0,social,F,L,blue_specific,,"Mand Kneeling, praying. Not all the way to the ground though. Also looks like someone doing a squat. Knees bent",,squats,Facing right bent over arms out in front,0.5239127278327942,nan,0.39584001898765564,nan,8
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,23,2,4,refer,L,K,blue_specific,,"its a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",,duck,Kneeling to the right arms in front,0.2163955122232437,nan,0.011736425571143627,nan,7
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,24,2,16,refer,K,H,shared,He is sitting down. Only one side of his knee is visible. His one knee is pointing to the RIGHT in the pic. His head is a classic diamond shape. No arms visible. No hands and no legs. No feet visible.,Monk blob? No visible arms or legs. Maybe sitting cross legged with one knee bent outwards. Knee bend to the right. Looks like looking up. > on right side,the innocent one,blob,Kneeling to the right looks like a blob,0.5948606133460999,0.5418828725814819,0.3970910608768463,0.15862585604190826,8
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,25,4,2,refer,H,G,shared,"Its a lot of shapes. On the bottom is a parollelogram. It doesn't look like a person, top of it a square that's tilted to the left, top of it a square that's tilted to the left almost looks like it's falling off, triangle on the right also falling off","this looks like its striking a pose or something, on foot outstretched behind him and the other close in front, facing right, one hand kind of up in the air by the head, head tilted back to the left",horse,strike a pose,Sitting to the left arms behind him rabbit ears,0.4386478066444397,0.1705903559923172,0.16587278246879578,0.28505033254623413,9
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,26,2,1,refer,G,C,red_specific,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",,italian,,Looks like he is falling to the left arms stretched out,nan,0.42022904753685,nan,0.06299511343240738,11
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,27,1,0,social,C,J,blue_specific,,the image where there is it has a cube (i.e. the most cube-shaped body) for a body with a point sticking out pointing towards the right,,large cube,Arms spread out like a cross facing right,0.40410247445106506,nan,0.11515136808156967,nan,8
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,28,2,1,social,J,E,shared,"sitting down, facing right, with the hat thing on its head","It looks like a windmill on top of a hill, the peak is on the left, two triangles and a square on top",crazy hat person,windmill,Sitting down facing right legs in front rabbit ears,0.07539733499288559,0.5690332651138306,-0.0015164706856012344,0.23784947395324707,9
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,29,0,2,refer,E,D,red_specific,"someone facing left, their back is a straight line, sort of looks like they're holding a book open",,priest,,Facing left arms in front of him,nan,0.36825990676879883,nan,0.28425970673561096,7
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,30,1,2,refer,D,I,blue_specific,,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",,yoga guy,Standing on one leg facing left arms in front,0.6706078052520752,nan,0.42869481444358826,nan,9
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,31,2,4,social,I,H,shared,He is sitting down. Only one side of his knee is visible. His one knee is pointing to the RIGHT in the pic. His head is a classic diamond shape. No arms visible. No hands and no legs. No feet visible.,Monk blob? No visible arms or legs. Maybe sitting cross legged with one knee bent outwards. Knee bend to the right. Looks like looking up. > on right side,the innocent one,blob,Kneeling right looks like blob,0.6285898685455322,0.5390679240226746,0.5132364630699158,0.1614624261856079,5
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,32,4,1,refer,H,F,shared,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape","sitting down looking upwards, legs in front with arms under its knees",sad,arms under knees,Sitting to the left legs bent in front of him he looking down,0.7811528444290161,0.728326678276062,0.5884242057800293,0.2893921732902527,13
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,33,2,8,social,F,G,shared,"Its a lot of shapes. On the bottom is a parollelogram. It doesn't look like a person, top of it a square that's tilted to the left, top of it a square that's tilted to the left almost looks like it's falling off, triangle on the right also falling off","this looks like its striking a pose or something, on foot outstretched behind him and the other close in front, facing right, one hand kind of up in the air by the head, head tilted back to the left",horse,strike a pose,Sitting facing left arms resting behind him rabbit ears,0.4251272678375244,0.16035424172878265,0.2046574354171753,0.22458502650260925,9
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,34,4,4,social,G,K,blue_specific,,"its a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",,duck,Kneeling to the right arms in front,0.2163955122232437,nan,0.011736425571143627,nan,7
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,35,4,16,social,K,C,red_specific,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",,italian,,Falling to the left arms stretched out,nan,0.39615994691848755,nan,0.04683440551161766,7
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,36,4,0,social,C,L,blue_specific,,"Mand Kneeling, praying. Not all the way to the ground though. Also looks like someone doing a squat. Knees bent",,squats,Bending to the right arms out in front,0.5926285982131958,nan,0.4524517059326172,nan,8
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,37,2,2,social,L,B,red_specific,"the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth",,mouse,,Kneeling to the right arms spread like a cross,nan,0.38955917954444885,nan,0.03143688663840294,9
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,38,2,2,refer,B,I,blue_specific,,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",,yoga guy,Standing on one leg facing left arms in front,0.6706078052520752,nan,0.42869481444358826,nan,9
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,39,4,16,refer,I,E,shared,"sitting down, facing right, with the hat thing on its head","It looks like a windmill on top of a hill, the peak is on the left, two triangles and a square on top",crazy hat person,windmill,Sitting facing right legs in front head down rabbit ears,0.06796058267354965,0.5794999003410339,0.015429390594363213,0.27287882566452026,10
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,40,0,8,refer,E,K,blue_specific,,"its a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",,duck,Kneeling tobthe right legs behind arms in front,0.1787293553352356,nan,0.0024080974981188774,nan,8
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,41,3,16,social,K,H,shared,He is sitting down. Only one side of his knee is visible. His one knee is pointing to the RIGHT in the pic. His head is a classic diamond shape. No arms visible. No hands and no legs. No feet visible.,Monk blob? No visible arms or legs. Maybe sitting cross legged with one knee bent outwards. Knee bend to the right. Looks like looking up. > on right side,the innocent one,blob,Sitting facing right looks like a blob,0.46312034130096436,0.4253261089324951,0.4653017818927765,0.11798541247844696,7
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,42,3,2,social,H,L,blue_specific,,"Mand Kneeling, praying. Not all the way to the ground though. Also looks like someone doing a squat. Knees bent",,squats,Bent over facing right arms in front,0.6148892641067505,nan,0.4728253483772278,nan,7
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,43,0,16,refer,L,C,red_specific,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",,italian,,Falling to the left arms spread out,nan,0.43410927057266235,nan,0.06788367033004761,7
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,44,1,16,refer,C,B,red_specific,"the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth",,mouse,,On knees facing right arms spread out like cross,nan,0.39950719475746155,nan,-0.05409814417362213,9
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,45,4,8,refer,B,E,shared,"sitting down, facing right, with the hat thing on its head","It looks like a windmill on top of a hill, the peak is on the left, two triangles and a square on top",crazy hat person,windmill,Sitting to the right head down rabbit ears,0.07381986081600189,0.60433030128479,0.04325626790523529,0.26882779598236084,8
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,46,1,8,refer,E,H,shared,He is sitting down. Only one side of his knee is visible. His one knee is pointing to the RIGHT in the pic. His head is a classic diamond shape. No arms visible. No hands and no legs. No feet visible.,Monk blob? No visible arms or legs. Maybe sitting cross legged with one knee bent outwards. Knee bend to the right. Looks like looking up. > on right side,the innocent one,blob,Sitting facing right looks like blob,0.48631590604782104,0.4227027893066406,0.5206518173217773,0.10879799723625183,6
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,47,3,1,refer,H,K,blue_specific,,"its a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",,duck,Kneeling to the right arms in front,0.2163955122232437,nan,0.011736425571143627,nan,7
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,48,4,2,social,K,F,shared,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape","sitting down looking upwards, legs in front with arms under its knees",sad,arms under knees,Sitting to the left legs bent up in front head down,0.7951946258544922,0.6833548545837402,0.6530203223228455,0.25223222374916077,11
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,49,2,0,refer,F,J,blue_specific,,the image where there is it has a cube (i.e. the most cube-shaped body) for a body with a point sticking out pointing towards the right,,large cube,Standing facing right arms spread like cross,0.3343842029571533,nan,0.07677815854549408,nan,7
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,50,3,4,social,J,C,red_specific,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",,italian,,Falling to the left arms spread out,nan,0.43410927057266235,nan,0.06788367033004761,7
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,51,3,4,refer,C,D,red_specific,"someone facing left, their back is a straight line, sort of looks like they're holding a book open",,priest,,Facing left arms in front,nan,0.42201176285743713,nan,0.20459981262683868,5
f8fdc730-d382-4e79-859e-000718c51c1c,0,b,52,1,1,refer,D,A,red_specific,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit",,thriller,,Facing left head looks like a bird marching something on back,nan,0.2718683183193207,nan,0.044217661023139954,11
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,0,2,1,social,,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,shrug guy,0.40335923433303833,0.22590218484401703,0.8728174567222595,0.13369283080101013,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,1,2,1,refer,C,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,"diamond head, straight back on the right, square and triangle out on the left, small foot out left on the bottom. like a priest in a robe holding a book",0.6205111742019653,0.5902795195579529,0.41830936074256897,0.514528751373291,30
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,2,1,0,social,D,I,blue_specific,,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",,yoga guy,yoga guy,0.3180222511291504,nan,0.9999999403953552,nan,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,3,4,1,social,I,A,shared,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit","Similar to the karate kid movie, the crane kick, looks like they have dangly sleeves",thriller,crane kick,crane kick,0.6003198623657227,0.16160260140895844,0.9999998807907104,0.08843012899160385,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,4,3,0,social,A,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,shrug guy,0.40335923433303833,0.22590218484401703,0.8728174567222595,0.13369283080101013,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,5,4,8,social,C,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,priest holding the book,0.38129639625549316,0.4456903338432312,0.3983418047428131,0.7188798189163208,4
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,6,2,4,refer,D,L,blue_specific,,"Mand Kneeling, praying. Not all the way to the ground though. Also looks like someone doing a squat. Knees bent",,squats,"diamond head, hands out as a triangle to the right, knees bent to the right like >",0.5317381620407104,nan,0.435168981552124,nan,17
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,7,2,2,social,L,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,shrug guy,0.40335923433303833,0.22590218484401703,0.8728174567222595,0.13369283080101013,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,8,2,8,social,C,A,shared,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit","Similar to the karate kid movie, the crane kick, looks like they have dangly sleeves",thriller,crane kick,crane kick,0.6003198623657227,0.16160260140895844,0.9999998807907104,0.08843012899160385,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,9,3,16,social,A,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,shrug guy,0.40335923433303833,0.22590218484401703,0.8728174567222595,0.13369283080101013,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,10,1,1,social,C,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,priest with the book,0.3638229966163635,0.3950425684452057,0.41784101724624634,0.8048040270805359,4
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,11,1,0,refer,D,B,shared,"the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth","the person is kneeling with their hands streched out, not the one facing sideways, looks like their heels are up behind them, with a little triangle sticking up behind them",mouse,princess dance,dance princess,0.21022669970989227,0.16601157188415527,0.9418511390686035,0.04937979578971863,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,12,1,4,refer,B,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,"diamond head, both hands, rectangle on slant body, looks like he is throwing up his hands and shrugging",0.5868241786956787,0.5564625859260559,0.29292920231819153,0.14188140630722046,18
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,13,2,2,refer,C,I,blue_specific,,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",,yoga guy,"one leg out in back to the right, one leg on the ground. hands as triangles pointing to the left, with diamond head. looks like a yoga pose",0.757327675819397,nan,0.5908910036087036,nan,28
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,14,4,0,refer,I,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,shrug guy,0.40335923433303833,0.22590218484401703,0.8728174567222595,0.13369283080101013,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,15,3,16,refer,C,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,"diamond head, straight back to the right, hands out to the left as a square and triangle on top. one foot as a triangle out to the left on the bottom. looks like a priest in a robe holding a a book",0.6720792055130005,0.574481725692749,0.37020343542099,0.5186014175415039,42
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,16,3,8,refer,D,I,blue_specific,,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",,yoga guy,"triangle leg back and out to the right, one leg down on the floor, to hands as triangles out to the left. diamond head. like a yoga pose",0.6491348743438721,nan,0.5174181461334229,nan,28
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,17,4,4,refer,I,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,"diamond head, with 2 hands up like shrugging, slanted rectangle body",0.39729729294776917,0.6004894375801086,0.24630701541900635,0.17225949466228485,11
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,18,4,0,social,C,I,blue_specific,,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",,yoga guy,yoga pose,0.3305596709251404,nan,0.8439900279045105,nan,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,19,3,2,refer,I,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,"diamond head, straight back to the right, hands out to the left as a square and triangle on top. one foot as a triangle out to the left on the bottom. looks like a priest in a robe holding a a book",0.6720792055130005,0.574481725692749,0.37020343542099,0.5186014175415039,42
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,20,2,4,social,D,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,shrug guy,0.40335923433303833,0.22590218484401703,0.8728174567222595,0.13369283080101013,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,21,0,16,refer,C,I,blue_specific,,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",,yoga guy,"triangle leg back and out to the right, one leg down on the floor, to hands as triangles out to the left. diamond head. like a yoga pose",0.6491348743438721,nan,0.5174181461334229,nan,28
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,22,2,16,social,I,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,shrug guy,0.40335923433303833,0.22590218484401703,0.8728174567222595,0.13369283080101013,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,23,1,16,social,C,B,shared,"the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth","the person is kneeling with their hands streched out, not the one facing sideways, looks like their heels are up behind them, with a little triangle sticking up behind them",mouse,princess dance,princess dance,0.18808314204216003,0.14482063055038452,0.9999999403953552,0.05862414091825485,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,24,4,4,social,B,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,shrug guy,0.40335923433303833,0.22590218484401703,0.8728174567222595,0.13369283080101013,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,25,3,4,social,C,B,shared,"the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth","the person is kneeling with their hands streched out, not the one facing sideways, looks like their heels are up behind them, with a little triangle sticking up behind them",mouse,princess dance,princess dance,0.18808314204216003,0.14482063055038452,0.9999999403953552,0.05862414091825485,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,26,2,8,refer,B,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,"diamond head, straight back to the right, hands out to the left as a square and triangle on top. one foot as a triangle out to the left on the bottom. looks like a priest in a robe holding a a book",0.6720792055130005,0.574481725692749,0.37020343542099,0.5186014175415039,42
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,27,0,4,refer,D,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,"diamond head, with 2 hands up like shrugging, slanted rectangle body",0.39729729294776917,0.6004894375801086,0.24630701541900635,0.17225949466228485,11
