subject_id,item_id,counterbalance,trial_num,n_blue,n_naive,goal,previous_selection,selected_tangram,selected_tangram_group,written_label
664055c57b165c38262a8803,0,a,10,3,8,refer,F,B,A,"this is more woman shape, one arm going right, one arm going left, she is kneeling down with only 1 foot facing the left"
664055c57b165c38262a8803,0,a,11,2,4,refer,B,G,B,"this person has an odd posture, legs completely flat on ground, 2 arms facing to the right"
664055c57b165c38262a8803,0,a,12,4,8,refer,G,F,B,"man with flat back against the right wall, 1 leg facing left, a bit of a fatter man"
664055c57b165c38262a8803,0,a,13,1,0,refer,F,E,B,"person with bunny ears, back is flat against left wall, leg facing right"
664055c57b165c38262a8803,0,a,14,2,0,refer,E,C,A,person who looks like they are flapping their wings
664055c57b165c38262a8803,0,a,15,4,4,refer,C,E,B,"person with bunny ears, back against left wall, a very triangle shape, legs facing towards right"
664055c57b165c38262a8803,0,a,16,0,2,refer,E,D,A,a priest with a book facing to the left
664055c57b165c38262a8803,0,a,17,1,4,refer,D,F,B,"man with flat back against the right wall, 1 leg facing left, a bit of a fatter man"
664055c57b165c38262a8803,0,a,18,2,16,refer,F,C,A,person who looks like they are flapping their wings
664055c57b165c38262a8803,0,a,19,3,16,refer,C,E,B,"person with bunny ears, back against left wall, a very triangle shape, legs facing towards right"
664055c57b165c38262a8803,0,a,20,1,8,refer,E,H,B,"person who looks like a potato sack, no legs, no arms, just a head and a body, the are looking right"
664055c57b165c38262a8803,0,a,21,4,0,social,H,F,B,"man with flat back against the right wall, 1 leg facing left, a bit of a fatter man"
664055c57b165c38262a8803,0,a,22,2,16,social,F,C,A,person who looks like they are flapping their wings
664055c57b165c38262a8803,0,a,23,0,16,refer,C,E,B,"person with bunny ears, back against left wall, a very triangle shape, legs facing towards right"
664055c57b165c38262a8803,0,a,24,3,0,social,E,D,A,a priest with a book facing to the left
664055c57b165c38262a8803,0,a,25,3,16,social,D,H,B,"person who looks like a potato sack, no legs, no arms, just a head and a body, the are looking right"
664055c57b165c38262a8803,0,a,26,4,2,refer,H,F,B,"man with flat back against the right wall, 1 leg facing left, a bit of a fatter man"
664055c57b165c38262a8803,0,a,27,2,2,refer,F,C,A,person who looks like they are flapping their wings
664055c57b165c38262a8803,0,a,28,2,0,social,C,E,B,"person with bunny ears, back against left wall, a very triangle shape, legs facing towards right"
664055c57b165c38262a8803,0,a,29,3,1,refer,E,D,A,a priest with a book facing to the left
664055c57b165c38262a8803,0,a,30,1,4,social,D,H,B,"person who looks like a potato sack, no legs, no arms, just a head and a body, the are looking right"
664055c57b165c38262a8803,0,a,31,4,2,social,H,F,B,"man with flat back against the right wall, 1 leg facing left, a bit of a fatter man"
664055c57b165c38262a8803,0,a,32,0,8,refer,F,C,A,person who looks like they are flapping their wings
664055c57b165c38262a8803,0,a,33,1,8,social,C,E,B,"person with bunny ears, back against left wall, a very triangle shape, legs facing towards right"
664055c57b165c38262a8803,0,a,34,3,4,refer,E,D,A,a priest with a book facing to the left
664055c57b165c38262a8803,0,a,35,3,2,social,D,H,B,"person who looks like a potato sack, no legs, no arms, just a head and a body, the are looking right"
664055c57b165c38262a8803,0,a,36,4,4,social,H,F,B,"man with flat back against the right wall, 1 leg facing left, a bit of a fatter man"
664055c57b165c38262a8803,0,a,37,4,16,social,F,C,A,person who looks like they are flapping their wings
664055c57b165c38262a8803,0,a,38,4,1,refer,C,E,B,"person with bunny ears, back against left wall, a very triangle shape, legs facing towards right"
664055c57b165c38262a8803,0,a,39,1,2,refer,E,D,A,a priest with a book facing to the left
664055c57b165c38262a8803,0,a,40,0,1,refer,D,H,B,"person who looks like a potato sack, no legs, no arms, just a head and a body, the are looking right"
664055c57b165c38262a8803,0,a,41,4,16,refer,H,F,B,"man with flat back against the right wall, 1 leg facing left, a bit of a fatter man"
664055c57b165c38262a8803,0,a,42,2,4,social,F,C,A,person who looks like they are flapping their wings
664055c57b165c38262a8803,0,a,43,1,1,refer,C,E,B,"person with bunny ears, back against left wall, a very triangle shape, legs facing towards right"
664055c57b165c38262a8803,0,a,44,2,8,social,E,D,A,a priest with a book facing to the left
664055c57b165c38262a8803,0,a,45,2,8,refer,D,H,B,"person who looks like a potato sack, no legs, no arms, just a head and a body, the are looking right"
664055c57b165c38262a8803,0,a,46,1,1,social,H,F,B,"man with flat back against the right wall, 1 leg facing left, a bit of a fatter man"
664055c57b165c38262a8803,0,a,47,4,0,refer,F,C,A,person who looks like they are flapping their wings
664055c57b165c38262a8803,0,a,48,1,2,social,C,E,B,"person with bunny ears, back against left wall, a very triangle shape, legs facing towards right"
664055c57b165c38262a8803,0,a,49,2,2,social,E,D,A,a priest with a book facing to the left
664055c57b165c38262a8803,0,a,50,1,0,social,D,H,B,"person who looks like a potato sack, no legs, no arms, just a head and a body, the are looking right"
664055c57b165c38262a8803,0,a,51,3,8,social,H,F,B,"man with flat back against the right wall, 1 leg facing left, a bit of a fatter man"
664055c57b165c38262a8803,0,a,52,0,4,refer,F,C,A,person who looks like they are flapping their wings
671fca7287fb225453006af0,0,a,0,2,4,refer,,A,A,matching guy
671fca7287fb225453006af0,0,a,1,3,1,social,A,C,A,italian
671fca7287fb225453006af0,0,a,2,4,8,social,C,I,C,yoga pose
671fca7287fb225453006af0,0,a,3,0,8,refer,I,L,C,squatting guy
671fca7287fb225453006af0,0,a,4,1,2,social,L,G,B,proposing guy
671fca7287fb225453006af0,0,a,5,1,16,refer,G,C,A,flying ghost
671fca7287fb225453006af0,0,a,6,3,8,social,C,D,A,priest
671fca7287fb225453006af0,0,a,7,4,4,social,D,E,B,crazy hat guy
671fca7287fb225453006af0,0,a,8,1,0,social,E,H,B,the innocent guy
671fca7287fb225453006af0,0,a,9,0,1,refer,H,J,C,huge cube guy
671fca7287fb225453006af0,0,a,10,4,0,refer,J,F,B,the sad guy
671fca7287fb225453006af0,0,a,11,2,8,refer,F,I,C,yoga pose
671fca7287fb225453006af0,0,a,12,3,4,social,I,H,B,no arms guy
671fca7287fb225453006af0,0,a,13,3,1,refer,H,B,A,mouse head
671fca7287fb225453006af0,0,a,14,4,8,refer,B,D,A,priest
671fca7287fb225453006af0,0,a,15,2,1,refer,D,H,B,the monk guy
671fca7287fb225453006af0,0,a,16,3,0,refer,H,B,A,mouse head
671fca7287fb225453006af0,0,a,17,4,16,refer,B,E,B,crazy hat
671fca7287fb225453006af0,0,a,18,1,0,refer,E,A,A,thriller
671fca7287fb225453006af0,0,a,19,2,2,refer,A,F,B,the sad one
671fca7287fb225453006af0,0,a,20,3,16,social,F,J,C,large cube
671fca7287fb225453006af0,0,a,21,1,8,refer,J,A,A,thriller
671fca7287fb225453006af0,0,a,22,3,0,social,A,C,A,italian
671fca7287fb225453006af0,0,a,23,2,0,social,C,F,B,the sad one
671fca7287fb225453006af0,0,a,24,4,1,social,F,D,A,priest
671fca7287fb225453006af0,0,a,25,3,16,refer,D,K,C,duck
671fca7287fb225453006af0,0,a,26,1,8,social,K,E,B,bunny ears
671fca7287fb225453006af0,0,a,27,4,2,social,E,C,A,italian
671fca7287fb225453006af0,0,a,28,3,2,social,C,H,B,the innocent guy
671fca7287fb225453006af0,0,a,29,2,1,social,H,A,A,thriller
671fca7287fb225453006af0,0,a,30,1,4,social,A,I,C,bird pose
671fca7287fb225453006af0,0,a,31,2,8,social,I,L,C,squatting one
671fca7287fb225453006af0,0,a,32,1,16,social,L,J,C,large cube
671fca7287fb225453006af0,0,a,33,3,8,refer,J,D,A,priest
671fca7287fb225453006af0,0,a,34,4,2,refer,D,E,B,the crazy hat
671fca7287fb225453006af0,0,a,35,2,16,social,E,K,C,duck
671fca7287fb225453006af0,0,a,36,1,1,refer,K,B,A,mouse head or hugger
671fca7287fb225453006af0,0,a,37,2,2,social,B,C,A,italian
671fca7287fb225453006af0,0,a,38,4,1,refer,C,I,C,yoga pose
671fca7287fb225453006af0,0,a,39,2,4,social,I,J,C,large cube
671fca7287fb225453006af0,0,a,40,1,2,refer,J,H,B,blob
671fca7287fb225453006af0,0,a,41,4,4,refer,H,A,A,thriller
671fca7287fb225453006af0,0,a,42,4,16,social,A,L,C,squatter
671fca7287fb225453006af0,0,a,43,0,4,refer,L,F,B,the sad one
671fca7287fb225453006af0,0,a,44,2,16,refer,F,E,B,the crazy hat
671fca7287fb225453006af0,0,a,45,1,4,refer,E,K,C,duck
671fca7287fb225453006af0,0,a,46,3,2,refer,K,B,A,mouse head
671fca7287fb225453006af0,0,a,47,0,16,refer,B,H,B,the innocent guy
671fca7287fb225453006af0,0,a,48,3,4,refer,H,C,A,italian
671fca7287fb225453006af0,0,a,49,4,0,social,C,G,B,horse
671fca7287fb225453006af0,0,a,50,1,1,social,G,D,A,priest
671fca7287fb225453006af0,0,a,51,0,2,refer,D,K,C,duck
671fca7287fb225453006af0,0,a,52,2,0,refer,K,F,B,the sad one
663b52235d299050aeb29aca,0,a,0,0,1,refer,,A,A,Thriller Dance
663b52235d299050aeb29aca,0,a,1,1,1,refer,A,B,A,Look like mouse
663b52235d299050aeb29aca,0,a,2,2,16,refer,B,C,A,Italian
663b52235d299050aeb29aca,0,a,3,4,8,social,C,D,A,Priest
663b52235d299050aeb29aca,0,a,4,2,8,refer,D,E,B,funny hat one
663b52235d299050aeb29aca,0,a,5,2,4,social,E,F,B,sad boy
663b52235d299050aeb29aca,0,a,6,3,16,refer,F,G,B,yoga pose facing right
663b52235d299050aeb29aca,0,a,7,3,4,refer,G,H,B,"No arm, No leg"
663b52235d299050aeb29aca,0,a,8,1,8,refer,H,I,C,yoga guy
663b52235d299050aeb29aca,0,a,9,4,16,social,I,D,A,priest
663b52235d299050aeb29aca,0,a,10,3,8,social,D,A,A,Thriller dance
663b52235d299050aeb29aca,0,a,11,4,8,refer,A,E,B,Funny hat
663b52235d299050aeb29aca,0,a,12,3,4,social,E,G,B,yoga pose
663b52235d299050aeb29aca,0,a,13,0,16,refer,G,H,B,"Has no arm, no leg"
663b52235d299050aeb29aca,0,a,14,1,0,refer,H,D,A,priest
663b52235d299050aeb29aca,0,a,15,1,4,refer,D,E,B,funny hat
663b52235d299050aeb29aca,0,a,16,1,0,social,E,F,B,sad boy
663b52235d299050aeb29aca,0,a,17,4,2,social,F,H,B,"no arm, no leg"
663b52235d299050aeb29aca,0,a,18,4,4,refer,H,G,B,yoga pose
663b52235d299050aeb29aca,0,a,19,4,0,social,G,A,A,thriller dance
663b52235d299050aeb29aca,0,a,20,3,2,social,A,F,B,sad boy
663b52235d299050aeb29aca,0,a,21,4,2,refer,F,D,A,priest
663b52235d299050aeb29aca,0,a,22,1,4,social,D,H,B,"no arm, no leg"
663b52235d299050aeb29aca,0,a,23,2,2,social,H,A,A,Thriller dance
663b52235d299050aeb29aca,0,a,24,0,4,refer,A,C,A,both hands up in the air
663b52235d299050aeb29aca,0,a,25,2,4,refer,C,F,B,sad boy
663b52235d299050aeb29aca,0,a,26,4,16,refer,F,H,B,"no arm, no leg"
663b52235d299050aeb29aca,0,a,27,3,0,social,H,F,B,sad boy
663b52235d299050aeb29aca,0,a,28,2,16,social,F,C,A,italian
663b52235d299050aeb29aca,0,a,29,2,1,refer,C,F,B,sad boy
663b52235d299050aeb29aca,0,a,30,3,0,refer,F,A,A,thriller dance
663b52235d299050aeb29aca,0,a,31,1,2,social,A,D,A,priest
663b52235d299050aeb29aca,0,a,32,0,8,refer,D,G,B,yoga pose
663b52235d299050aeb29aca,0,a,33,1,16,social,G,H,B,"has no arm, no leg"
663b52235d299050aeb29aca,0,a,34,3,16,social,H,F,B,sad boy
663b52235d299050aeb29aca,0,a,35,1,8,social,F,A,A,thriller dance
663b52235d299050aeb29aca,0,a,36,1,1,social,A,B,A,mouse head
663b52235d299050aeb29aca,0,a,37,3,2,refer,B,G,B,yoga pose
663b52235d299050aeb29aca,0,a,38,2,0,refer,G,D,A,priest
663b52235d299050aeb29aca,0,a,39,0,2,refer,D,H,B,"has no leg, no arm"
663b52235d299050aeb29aca,0,a,40,4,1,refer,H,A,A,thriller dance
663b52235d299050aeb29aca,0,a,41,2,1,social,A,F,B,sad boy
663b52235d299050aeb29aca,0,a,42,4,0,refer,F,G,B,yoga pose
663b52235d299050aeb29aca,0,a,43,3,1,social,G,D,A,priest
663b52235d299050aeb29aca,0,a,44,2,8,social,D,A,A,thriller dance
663b52235d299050aeb29aca,0,a,45,1,2,refer,A,F,B,sad boy
663b52235d299050aeb29aca,0,a,46,4,1,social,F,C,A,italian
663b52235d299050aeb29aca,0,a,47,1,16,refer,C,H,B,"no leg, no arm"
663b52235d299050aeb29aca,0,a,48,2,2,refer,H,F,B,sad boy
663b52235d299050aeb29aca,0,a,49,3,1,refer,F,D,A,priest
663b52235d299050aeb29aca,0,a,50,2,0,social,D,G,B,yoga pose
663b52235d299050aeb29aca,0,a,51,3,8,refer,G,D,A,The priest facing left
663b52235d299050aeb29aca,0,a,52,4,4,social,D,F,B,sad boy
607cbf385d3202721e3f719f,0,a,0,1,16,refer,,F,B,sad boy sitting facing left
607cbf385d3202721e3f719f,0,a,1,4,16,refer,F,H,B,the innocent man with no arms or legs
607cbf385d3202721e3f719f,0,a,2,4,0,refer,H,A,A,thriller
607cbf385d3202721e3f719f,0,a,3,3,1,social,A,E,B,crazy hat person with right triangle for a body
607cbf385d3202721e3f719f,0,a,4,4,1,refer,E,D,A,the priest standing facing left
607cbf385d3202721e3f719f,0,a,5,0,2,refer,D,L,C,squatting person facing right
607cbf385d3202721e3f719f,0,a,6,4,1,social,L,I,C,person standing on one leg facing left
607cbf385d3202721e3f719f,0,a,7,2,8,refer,I,J,C,one with large square base on left side and  a diamond on top
607cbf385d3202721e3f719f,0,a,8,1,0,social,J,B,A,the mouse
607cbf385d3202721e3f719f,0,a,9,1,4,social,B,C,A,an Italian with his arms out flying through the air
607cbf385d3202721e3f719f,0,a,10,4,8,social,C,G,B,a horse with a flat base and a square falling off to the left
607cbf385d3202721e3f719f,0,a,11,2,4,social,G,K,C,duck or dog facing right with a diamond head and a diamond neck
607cbf385d3202721e3f719f,0,a,12,3,2,refer,K,A,A,person with two feet facing left doing thriller dance
607cbf385d3202721e3f719f,0,a,13,2,0,refer,A,E,B,crazy hat man
607cbf385d3202721e3f719f,0,a,14,4,2,social,E,H,B,the innocent blob who has not arms or legs
607cbf385d3202721e3f719f,0,a,15,2,1,refer,H,D,A,the priest standing facing left
607cbf385d3202721e3f719f,0,a,16,2,0,social,D,B,A,the mouse
607cbf385d3202721e3f719f,0,a,17,3,4,refer,B,L,C,crouching man facing right
607cbf385d3202721e3f719f,0,a,18,2,1,social,L,J,C,large square on left side with a diamond on top
607cbf385d3202721e3f719f,0,a,19,4,4,social,J,G,B,a horse with a flat body and a square falling to the left
607cbf385d3202721e3f719f,0,a,20,3,8,social,G,I,C,man standing on one leg facing left with other leg sticking out to the right
607cbf385d3202721e3f719f,0,a,21,1,1,social,I,E,B,person with triangle shaped body sitting facing right with funny hat
607cbf385d3202721e3f719f,0,a,22,1,2,refer,E,B,A,person with triangle wings kneeling and facing right
607cbf385d3202721e3f719f,0,a,23,0,16,refer,B,C,A,person with his arms out flying through the air
607cbf385d3202721e3f719f,0,a,24,3,4,social,C,F,B,sad boy
607cbf385d3202721e3f719f,0,a,25,1,1,refer,F,H,B,innocent man with no visible arms or legs
607cbf385d3202721e3f719f,0,a,26,1,8,refer,H,C,A,italian with his arms out flying through the air
607cbf385d3202721e3f719f,0,a,27,3,0,social,C,A,A,thriller
607cbf385d3202721e3f719f,0,a,28,3,16,refer,A,L,C,man squatting to the right
607cbf385d3202721e3f719f,0,a,29,2,16,refer,L,G,B,a horse that is X-shaped with flat body
607cbf385d3202721e3f719f,0,a,30,0,4,refer,G,K,C,person similar to squatting man but looks like it is riding exercise bike
607cbf385d3202721e3f719f,0,a,31,3,8,refer,K,I,C,person standing on one foot facing left with hands out to left
607cbf385d3202721e3f719f,0,a,32,3,0,refer,I,D,A,the priest
607cbf385d3202721e3f719f,0,a,33,4,2,refer,D,E,B,funny hat man with triangle body sitting facing right
607cbf385d3202721e3f719f,0,a,34,1,8,social,E,C,A,the italian
607cbf385d3202721e3f719f,0,a,35,2,8,social,C,F,B,sad boy
607cbf385d3202721e3f719f,0,a,36,1,0,refer,F,A,A,thriller
607cbf385d3202721e3f719f,0,a,37,4,4,refer,A,J,C,large rectangle on left side with diamond on top
607cbf385d3202721e3f719f,0,a,38,1,4,refer,J,B,A,a duck or kneeling angel
607cbf385d3202721e3f719f,0,a,39,1,16,social,B,H,B,the innocent
607cbf385d3202721e3f719f,0,a,40,2,16,social,H,G,B,the horse
607cbf385d3202721e3f719f,0,a,41,2,2,social,G,E,B,crazy hat
607cbf385d3202721e3f719f,0,a,42,1,2,social,E,A,A,thriller
607cbf385d3202721e3f719f,0,a,43,0,1,refer,A,B,A,kneeling angle with triangle wings facing right
607cbf385d3202721e3f719f,0,a,44,2,4,refer,B,I,C,one foot yoga pose
607cbf385d3202721e3f719f,0,a,45,4,8,refer,I,F,B,sad boy sitting facing left with knees up
607cbf385d3202721e3f719f,0,a,46,2,2,refer,F,A,A,dancing man with two feet facing left
607cbf385d3202721e3f719f,0,a,47,4,16,social,A,C,A,the italian
607cbf385d3202721e3f719f,0,a,48,3,16,social,C,D,A,the priest
607cbf385d3202721e3f719f,0,a,49,4,0,social,D,H,B,the innocent
607cbf385d3202721e3f719f,0,a,50,3,2,social,H,F,B,sad boy
607cbf385d3202721e3f719f,0,a,51,0,8,refer,F,L,C,crouching man facing right
607cbf385d3202721e3f719f,0,a,52,3,1,refer,L,J,C,rectangle with diamond on top
653703627539f3a8b2ed4af3,0,a,0,1,0,refer,,D,A,Priest facing left
653703627539f3a8b2ed4af3,0,a,1,1,8,social,D,G,B,Horse
653703627539f3a8b2ed4af3,0,a,2,2,16,refer,G,F,B,sad boy facing left
653703627539f3a8b2ed4af3,0,a,3,2,0,social,F,C,A,italian with hands up
653703627539f3a8b2ed4af3,0,a,4,3,16,social,C,E,B,funny hat on a hill facing right
653703627539f3a8b2ed4af3,0,a,5,4,4,social,E,A,A,doing a thriller dance with feet facing left
653703627539f3a8b2ed4af3,0,a,6,4,0,refer,A,B,A,mouse
653703627539f3a8b2ed4af3,0,a,7,4,8,social,B,H,B,kneeling with no arms or legs
653703627539f3a8b2ed4af3,0,a,8,2,2,refer,H,D,A,left facing priest
653703627539f3a8b2ed4af3,0,a,9,0,8,refer,D,J,C,diamond head on flat top body
653703627539f3a8b2ed4af3,0,a,10,4,16,social,J,C,A,italian with diamond head and arms up
653703627539f3a8b2ed4af3,0,a,11,1,4,social,C,F,B,sad boy facing left with arms under legs
653703627539f3a8b2ed4af3,0,a,12,4,16,refer,F,D,A,priest facing left with diamond head
653703627539f3a8b2ed4af3,0,a,13,3,2,refer,D,G,B,horse rearing back with triangle feet facing right
653703627539f3a8b2ed4af3,0,a,14,3,16,refer,G,E,B,triangle bunny ears with square head facing right
653703627539f3a8b2ed4af3,0,a,15,1,0,social,E,I,C,"striking a pose, triangle foot pointing right"
653703627539f3a8b2ed4af3,0,a,16,2,8,refer,I,H,B,kneeling with diamond head and no arms or legs
653703627539f3a8b2ed4af3,0,a,17,2,4,social,H,D,A,priest facing left with diamond head
653703627539f3a8b2ed4af3,0,a,18,2,8,social,D,B,A,mouse with one square and one triangle ear
653703627539f3a8b2ed4af3,0,a,19,1,2,social,B,F,B,sad boy facing left with arms under knees
653703627539f3a8b2ed4af3,0,a,20,0,16,refer,F,B,A,mouse with one square and one triangle ear facing left
653703627539f3a8b2ed4af3,0,a,21,3,0,refer,B,F,B,sad boy facing left with arms under knees
653703627539f3a8b2ed4af3,0,a,22,4,4,refer,F,G,B,horse rearing back with triangle legs facing right
653703627539f3a8b2ed4af3,0,a,23,4,8,refer,G,F,B,sad boy facing left with arms under knees
653703627539f3a8b2ed4af3,0,a,24,3,8,refer,F,C,A,italian with square head leaning left with arms in air
653703627539f3a8b2ed4af3,0,a,25,2,16,social,C,F,B,sad boy facing left with arms under knees
653703627539f3a8b2ed4af3,0,a,26,2,1,refer,F,B,A,mouse with one square and one triangle ear
653703627539f3a8b2ed4af3,0,a,27,2,0,refer,B,H,B,the innocent
653703627539f3a8b2ed4af3,0,a,28,1,2,refer,H,D,A,priest with diamond head facing left
653703627539f3a8b2ed4af3,0,a,29,2,1,social,D,F,B,sad boy facing left with arms under knees
653703627539f3a8b2ed4af3,0,a,30,1,16,refer,F,H,B,diamond head kneeling with no arms or legs
653703627539f3a8b2ed4af3,0,a,31,1,4,refer,H,C,A,italian with arms in the air
653703627539f3a8b2ed4af3,0,a,32,1,16,social,C,F,B,sad boy facing left with arms under knees
653703627539f3a8b2ed4af3,0,a,33,3,0,social,F,D,A,the priest
653703627539f3a8b2ed4af3,0,a,34,1,8,refer,D,F,B,sad boy facing left with arms under knees
653703627539f3a8b2ed4af3,0,a,35,4,1,refer,F,B,A,mouse with one square and one triangle ear
653703627539f3a8b2ed4af3,0,a,36,4,2,refer,B,F,B,sad boy facing left with arms under knees
653703627539f3a8b2ed4af3,0,a,37,1,1,social,F,G,B,"horse rearing back, triangle legs facing right"
653703627539f3a8b2ed4af3,0,a,38,0,4,refer,G,F,B,sad boy facing left with arms under knees and square head
653703627539f3a8b2ed4af3,0,a,39,3,1,social,F,D,A,the priest facing left with a diamond head and in a robe
653703627539f3a8b2ed4af3,0,a,40,3,1,refer,D,F,B,sad boy facing left with arms under knees
653703627539f3a8b2ed4af3,0,a,41,4,0,social,F,H,B,the innocent
653703627539f3a8b2ed4af3,0,a,42,0,2,refer,H,B,A,mouse with square ear and triangle ear
653703627539f3a8b2ed4af3,0,a,43,3,4,refer,B,F,B,sad boy facing left with arms under knees
653703627539f3a8b2ed4af3,0,a,44,3,4,social,F,L,C,diamond head kneeling with feet behind pointing left and arm pointing right
653703627539f3a8b2ed4af3,0,a,45,0,1,refer,L,B,A,mouse facing left with square and triangle ear
653703627539f3a8b2ed4af3,0,a,46,3,2,social,B,F,B,sad boy facing left with arms under knees
653703627539f3a8b2ed4af3,0,a,47,2,2,social,F,H,B,innocent man praying with no visible arms or legs
653703627539f3a8b2ed4af3,0,a,48,1,1,refer,H,C,A,italian yelling with arms raised in air
653703627539f3a8b2ed4af3,0,a,49,4,1,social,C,F,B,sad boy facing left with arms under knees
653703627539f3a8b2ed4af3,0,a,50,4,2,social,F,H,B,the innocent kneeling with no arms or legs visible
653703627539f3a8b2ed4af3,0,a,51,3,8,social,H,F,B,sad boy facing left with arms under knees
653703627539f3a8b2ed4af3,0,a,52,2,4,refer,F,C,A,italian yelling with arms raised in air
66e9b7218ddd7ac02496d379,0,a,0,4,1,social,,A,A,1
66e9b7218ddd7ac02496d379,0,a,1,1,0,refer,A,B,A,CHITTING
66e9b7218ddd7ac02496d379,0,a,2,3,1,refer,B,C,A,FLYING
66e9b7218ddd7ac02496d379,0,a,3,4,2,refer,C,D,A,STANDING
66e9b7218ddd7ac02496d379,0,a,4,2,8,refer,D,F,B,CHITTING
66e9b7218ddd7ac02496d379,0,a,5,3,0,social,F,G,B,WORKING
66e9b7218ddd7ac02496d379,0,a,6,1,16,refer,G,H,B,MEDITING
66e9b7218ddd7ac02496d379,0,a,7,2,1,refer,H,I,C,EXERCISE
66e9b7218ddd7ac02496d379,0,a,8,3,2,refer,I,J,C,STADING
66e9b7218ddd7ac02496d379,0,a,9,1,8,social,J,K,C,WORKING
66e9b7218ddd7ac02496d379,0,a,10,0,8,refer,K,L,C,STANDING
66e9b7218ddd7ac02496d379,0,a,11,4,2,social,L,A,A,STANDING
66e9b7218ddd7ac02496d379,0,a,12,2,4,refer,A,B,A,CHITTING
66e9b7218ddd7ac02496d379,0,a,13,1,0,social,B,C,A,FLYING
66e9b7218ddd7ac02496d379,0,a,14,2,4,social,C,D,A,STANDING
66e9b7218ddd7ac02496d379,0,a,15,0,1,refer,D,E,B,STANDING
66e9b7218ddd7ac02496d379,0,a,16,3,0,refer,E,F,B,CHITTING
66e9b7218ddd7ac02496d379,0,a,17,1,1,refer,F,G,B,EXERCISE
66e9b7218ddd7ac02496d379,0,a,18,4,0,refer,G,H,B,MEDITING
66e9b7218ddd7ac02496d379,0,a,19,2,16,refer,H,I,C,STANDING
66e9b7218ddd7ac02496d379,0,a,20,4,8,social,I,J,C,CHITTING
66e9b7218ddd7ac02496d379,0,a,21,2,0,refer,J,K,C,WORKING
66e9b7218ddd7ac02496d379,0,a,22,1,16,social,K,L,C,READING
66e9b7218ddd7ac02496d379,0,a,23,4,4,refer,L,A,A,STANDING
66e9b7218ddd7ac02496d379,0,a,24,3,1,social,A,B,A,WORKING
66e9b7218ddd7ac02496d379,0,a,25,1,4,refer,B,C,A,FLYING
66e9b7218ddd7ac02496d379,0,a,26,4,1,refer,C,D,A,READING
66e9b7218ddd7ac02496d379,0,a,27,1,1,social,D,E,B,WORKING
66e9b7218ddd7ac02496d379,0,a,28,3,16,social,E,F,B,CHITTING
66e9b7218ddd7ac02496d379,0,a,29,4,0,social,F,G,B,EXERCISE
66e9b7218ddd7ac02496d379,0,a,30,2,16,social,G,H,B,CHITTING
66e9b7218ddd7ac02496d379,0,a,31,0,2,refer,H,I,C,WORKING
66e9b7218ddd7ac02496d379,0,a,32,4,16,social,I,J,C,CHITTING
66e9b7218ddd7ac02496d379,0,a,33,1,2,refer,J,K,C,READING
66e9b7218ddd7ac02496d379,0,a,34,0,4,refer,K,L,C,READING
66e9b7218ddd7ac02496d379,0,a,35,2,2,social,L,A,A,STANDING
66e9b7218ddd7ac02496d379,0,a,36,3,4,refer,A,B,A,LISTENING
66e9b7218ddd7ac02496d379,0,a,37,2,8,social,B,C,A,FLYING
66e9b7218ddd7ac02496d379,0,a,38,2,1,social,C,D,A,STANDING
66e9b7218ddd7ac02496d379,0,a,39,3,8,refer,D,E,B,LISTENING
66e9b7218ddd7ac02496d379,0,a,40,2,0,social,E,F,B,SHITTING
66e9b7218ddd7ac02496d379,0,a,41,3,8,social,F,G,B,EXERCISE
66e9b7218ddd7ac02496d379,0,a,42,1,4,social,G,H,B,MEDITATING
66e9b7218ddd7ac02496d379,0,a,43,1,2,social,H,I,C,STANDING
66e9b7218ddd7ac02496d379,0,a,44,3,16,refer,I,J,C,STANDING
66e9b7218ddd7ac02496d379,0,a,45,2,2,refer,J,K,C,READING
66e9b7218ddd7ac02496d379,0,a,46,1,8,refer,K,L,C,READING
66e9b7218ddd7ac02496d379,0,a,47,3,2,social,L,A,A,STANDING
66e9b7218ddd7ac02496d379,0,a,48,3,4,social,A,B,A,LISTENING
66e9b7218ddd7ac02496d379,0,a,49,4,4,social,B,C,A,FLYING
66e9b7218ddd7ac02496d379,0,a,50,0,16,refer,C,D,A,READING
66e9b7218ddd7ac02496d379,0,a,51,4,8,refer,D,E,B,READING
66e9b7218ddd7ac02496d379,0,a,52,4,16,refer,E,F,B,CHITTING
6632a7976ac65354ad468c94,0,a,0,4,1,social,,I,C,"dancer, square head, looking left with a leg up"
6632a7976ac65354ad468c94,0,a,1,0,8,refer,I,C,A,italian guy looking right
6632a7976ac65354ad468c94,0,a,2,4,4,refer,C,D,A,priest
6632a7976ac65354ad468c94,0,a,3,0,1,refer,D,B,A,"mouse looking left, with a bow on"
6632a7976ac65354ad468c94,0,a,4,4,8,refer,B,L,C,"guy looking right, reading a book"
6632a7976ac65354ad468c94,0,a,5,3,0,refer,L,A,A,"a horse, up looking left"
6632a7976ac65354ad468c94,0,a,6,3,2,refer,A,E,B,"a guy who is sad, looking right"
6632a7976ac65354ad468c94,0,a,7,4,4,social,E,F,B,a guy taking a nap looking left
6632a7976ac65354ad468c94,0,a,8,2,16,social,F,G,B,"square head, looking right, one arm up one arm down"
6632a7976ac65354ad468c94,0,a,9,3,16,refer,G,H,B,"someone praying, looking left not holding anything"
