subject_id,item_id,counterbalance,n_ingroup,n_outgroup,goal,tangram,response.earlier
29e6f883-c879-4042-a2f6-956728fc7609,1,a,2,1,social,K,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,4,16,refer,K,earlier
29e6f883-c879-4042-a2f6-956728fc7609,1,a,2,0,social,J,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,2,2,social,I,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,4,0,refer,J,earlier
29e6f883-c879-4042-a2f6-956728fc7609,1,a,4,8,social,K,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,0,8,refer,F,earlier
29e6f883-c879-4042-a2f6-956728fc7609,1,a,2,8,refer,I,earlier
29e6f883-c879-4042-a2f6-956728fc7609,1,a,0,4,refer,J,earlier
29e6f883-c879-4042-a2f6-956728fc7609,1,a,4,16,social,K,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,1,1,social,G,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,3,2,social,E,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,2,8,social,I,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,1,0,social,I,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,1,16,refer,F,earlier
29e6f883-c879-4042-a2f6-956728fc7609,1,a,1,8,social,F,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,4,4,refer,J,earlier
29e6f883-c879-4042-a2f6-956728fc7609,1,a,0,2,refer,I,earlier
29e6f883-c879-4042-a2f6-956728fc7609,1,a,3,8,social,G,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,4,2,social,E,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,1,16,social,F,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,1,0,refer,I,earlier
29e6f883-c879-4042-a2f6-956728fc7609,1,a,1,4,social,K,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,1,2,refer,K,earlier
29e6f883-c879-4042-a2f6-956728fc7609,1,a,0,16,refer,E,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,3,4,social,I,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,4,8,refer,K,earlier
29e6f883-c879-4042-a2f6-956728fc7609,1,a,4,4,social,J,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,1,2,social,K,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,4,0,social,J,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,3,1,social,G,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,3,4,refer,I,earlier
29e6f883-c879-4042-a2f6-956728fc7609,1,a,3,1,refer,G,earlier
29e6f883-c879-4042-a2f6-956728fc7609,1,a,3,0,social,F,later
29e6f883-c879-4042-a2f6-956728fc7609,1,a,2,0,refer,J,earlier
29e6f883-c879-4042-a2f6-956728fc7609,1,a,3,0,refer,F,earlier
29e6f883-c879-4042-a2f6-956728fc7609,1,a,0,1,refer,J,earlier
29e6f883-c879-4042-a2f6-956728fc7609,1,a,3,2,refer,E,earlier
8b559176-c20a-4509-a93a-f12afec9d711,1,a,2,4,social,G,earlier
8b559176-c20a-4509-a93a-f12afec9d711,1,a,0,16,refer,K,earlier
8b559176-c20a-4509-a93a-f12afec9d711,1,a,2,0,social,E,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,2,16,social,I,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,2,4,refer,G,earlier
8b559176-c20a-4509-a93a-f12afec9d711,1,a,2,0,refer,E,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,2,1,social,I,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,0,4,refer,F,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,2,8,social,J,earlier
8b559176-c20a-4509-a93a-f12afec9d711,1,a,3,1,refer,E,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,1,16,social,G,earlier
8b559176-c20a-4509-a93a-f12afec9d711,1,a,2,16,refer,I,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,2,1,refer,I,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,1,4,social,E,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,3,16,refer,J,earlier
8b559176-c20a-4509-a93a-f12afec9d711,1,a,3,8,social,F,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,2,8,refer,J,earlier
8b559176-c20a-4509-a93a-f12afec9d711,1,a,4,16,social,G,earlier
8b559176-c20a-4509-a93a-f12afec9d711,1,a,4,4,social,E,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,3,2,refer,E,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,1,0,social,J,earlier
8b559176-c20a-4509-a93a-f12afec9d711,1,a,2,2,refer,K,earlier
8b559176-c20a-4509-a93a-f12afec9d711,1,a,0,8,refer,G,earlier
8b559176-c20a-4509-a93a-f12afec9d711,1,a,4,0,social,K,earlier
8b559176-c20a-4509-a93a-f12afec9d711,1,a,3,0,social,F,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,1,4,refer,E,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,1,8,refer,K,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,1,0,refer,J,earlier
8b559176-c20a-4509-a93a-f12afec9d711,1,a,3,0,refer,F,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,3,8,refer,F,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,3,16,social,J,earlier
8b559176-c20a-4509-a93a-f12afec9d711,1,a,1,2,refer,F,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,3,2,social,E,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,4,16,refer,G,earlier
8b559176-c20a-4509-a93a-f12afec9d711,1,a,0,2,refer,J,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,1,1,refer,G,earlier
8b559176-c20a-4509-a93a-f12afec9d711,1,a,3,1,social,E,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,4,2,refer,J,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,4,2,social,J,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,4,1,refer,F,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,2,2,social,K,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,1,8,social,K,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,1,2,social,F,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,4,8,refer,I,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,4,8,social,I,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,1,16,refer,G,earlier
8b559176-c20a-4509-a93a-f12afec9d711,1,a,3,4,social,I,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,4,4,refer,E,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,4,1,social,F,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,4,0,refer,K,later
8b559176-c20a-4509-a93a-f12afec9d711,1,a,3,4,refer,I,earlier
8b559176-c20a-4509-a93a-f12afec9d711,1,a,1,1,social,G,earlier
8b559176-c20a-4509-a93a-f12afec9d711,1,a,0,1,refer,K,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,2,1,social,G,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,1,4,social,E,later
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,2,8,refer,J,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,3,16,refer,I,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,2,16,refer,K,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,0,8,refer,G,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,3,8,social,I,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,1,8,social,E,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,4,0,social,E,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,3,4,social,F,later
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,3,0,refer,E,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,3,1,social,F,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,4,2,social,K,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,2,4,refer,J,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,2,8,social,J,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,2,2,refer,F,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,2,0,refer,I,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,3,1,refer,F,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,3,16,social,I,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,3,8,refer,I,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,0,4,refer,J,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,1,1,refer,F,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,4,8,refer,J,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,4,1,social,I,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,4,4,refer,G,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,4,16,social,G,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,1,0,refer,F,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,3,4,refer,F,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,1,8,refer,E,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,1,16,refer,K,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,1,16,social,K,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,2,16,social,K,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,1,2,refer,E,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,3,2,social,G,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,4,2,refer,K,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,1,1,social,F,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,1,0,social,F,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,4,8,social,J,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,4,0,refer,E,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,2,4,social,J,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,0,1,refer,J,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,0,2,refer,K,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,4,1,refer,I,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,3,2,refer,G,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,4,16,refer,G,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,2,2,social,F,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,1,4,refer,E,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,2,0,social,I,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,2,1,refer,G,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,3,0,social,E,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,0,16,refer,I,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,1,2,social,E,earlier
16bc24d4-8ae6-4cbf-bf8b-302858c21454,1,b,4,4,social,G,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,1,1,social,G,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,4,1,refer,I,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,0,2,refer,F,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,1,2,social,K,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,0,4,refer,E,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,3,8,social,I,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,4,16,refer,I,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,3,4,refer,K,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,4,4,refer,J,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,2,1,social,F,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,3,2,refer,J,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,0,8,refer,J,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,2,16,refer,G,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,2,2,refer,E,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,1,4,refer,F,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,4,0,social,G,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,3,2,social,J,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,1,16,social,E,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,1,16,refer,E,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,1,4,social,F,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,4,2,refer,G,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,2,4,social,K,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,2,2,social,E,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,2,4,refer,K,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,4,4,social,J,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,0,16,refer,K,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,0,1,refer,E,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,2,0,refer,F,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,2,8,social,G,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,1,0,refer,I,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,4,8,refer,K,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,1,2,refer,K,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,3,16,refer,E,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,4,2,social,G,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,3,1,refer,I,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,2,16,social,G,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,3,4,social,K,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,1,8,refer,J,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,4,1,social,I,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,4,0,refer,G,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,2,0,social,F,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,3,1,social,I,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,4,8,social,K,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,3,0,refer,J,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,1,0,social,I,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,4,16,social,I,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,3,16,social,E,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,1,1,refer,G,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,2,8,refer,G,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,1,8,social,J,earlier
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,3,0,social,J,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,2,1,refer,F,later
98caf60f-b571-4769-8be1-9eebdafe9fd9,1,a,3,8,refer,I,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,2,16,social,K,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,1,0,social,K,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,3,1,social,J,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,4,16,refer,G,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,1,2,refer,E,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,3,0,social,F,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,3,4,social,G,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,0,4,refer,G,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,1,8,refer,E,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,1,16,refer,I,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,0,1,refer,J,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,1,1,refer,I,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,2,0,refer,E,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,4,4,social,K,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,3,0,refer,F,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,1,2,social,E,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,2,0,social,E,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,2,8,social,G,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,0,16,refer,J,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,0,8,refer,K,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,4,16,social,G,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,4,2,social,G,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,3,2,social,K,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,4,8,refer,E,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,3,16,social,J,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,0,2,refer,F,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,4,1,refer,F,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,2,1,social,I,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,2,2,refer,F,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,1,4,social,I,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,2,2,social,F,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,1,4,refer,I,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,2,4,refer,J,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,4,8,social,E,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,2,16,refer,K,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,3,16,refer,J,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,4,0,social,E,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,4,2,refer,G,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,3,8,refer,I,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,2,1,refer,I,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,3,2,refer,K,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,1,8,social,E,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,4,4,refer,K,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,2,4,social,J,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,1,1,social,I,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,4,1,social,F,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,3,1,refer,J,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,2,8,refer,G,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,3,8,social,I,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,3,4,refer,G,earlier
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,1,16,social,I,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,4,0,refer,E,later
9ac2f7e4-9089-4d9a-af57-3b61fd7ea7fd,1,a,1,0,refer,K,later
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,4,8,social,E,later
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,4,4,refer,K,later
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,1,2,social,K,later
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,1,4,refer,J,later
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,2,0,refer,K,later
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,4,4,social,K,later
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,4,16,refer,K,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,2,0,social,K,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,3,1,refer,F,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,0,2,refer,E,later
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,1,16,social,F,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,3,8,refer,G,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,4,1,refer,E,later
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,2,8,social,J,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,3,4,social,I,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,4,1,social,E,later
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,4,0,social,F,later
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,4,2,refer,E,later
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,3,16,social,G,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,2,16,social,I,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,0,4,refer,F,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,2,2,social,J,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,1,2,refer,K,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,2,2,refer,J,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,3,0,refer,G,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,1,8,social,F,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,2,4,refer,G,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,2,16,refer,I,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,1,0,refer,K,later
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,0,8,refer,J,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,1,0,social,K,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,1,8,refer,F,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,3,8,social,G,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,3,0,social,G,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,3,16,refer,G,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,0,1,refer,I,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,3,2,social,I,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,3,1,social,F,later
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,1,1,refer,G,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,4,2,social,E,later
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,3,4,refer,I,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,1,1,social,G,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,2,1,social,E,later
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,2,4,social,G,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,4,8,refer,E,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,0,16,refer,I,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,2,8,refer,J,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,4,0,refer,F,later
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,1,16,refer,F,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,3,2,refer,I,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,4,16,social,K,earlier
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,2,1,refer,E,later
c79f4166-dfda-4668-90ee-c7da46db8e81,1,a,1,4,social,J,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,2,8,refer,J,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,1,16,refer,F,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,4,8,social,I,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,2,1,social,K,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,4,2,social,F,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,2,0,social,E,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,1,2,social,E,later
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,1,0,social,K,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,3,8,refer,F,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,4,4,social,J,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,3,1,social,I,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,3,8,social,F,later
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,2,2,social,G,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,2,16,social,K,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,2,0,refer,E,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,2,8,social,J,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,2,4,refer,G,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,3,0,refer,G,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,0,16,refer,F,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,2,4,social,G,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,3,4,social,K,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,3,16,refer,K,earlier
6009eeb9-14ed-47d8-a88b-a10106630ff9,1,a,2,2,refer,G,earlier
