subject_id,item_id,counterbalance,condition,audience_group,tangram,shared,response.earlier
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,either refer,blue,J,shared,earlier
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one refer,red,K,unique,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one social,blue,F,unique,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one refer,blue,K,unique,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one refer,red,J,shared,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one social,red,E,shared,earlier
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,either refer,red,E,shared,earlier
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one social,red,F,unique,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one social,red,G,unique,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one social,blue,K,unique,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one social,red,J,shared,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one refer,blue,E,shared,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one refer,red,G,unique,earlier
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one refer,red,I,shared,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one social,blue,I,shared,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one refer,red,F,unique,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one social,red,K,unique,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,either refer,blue,K,unique,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one refer,blue,F,unique,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,either refer,red,K,unique,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one refer,blue,I,shared,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,either refer,red,J,shared,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,either refer,red,G,unique,earlier
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one social,blue,J,shared,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,either refer,red,I,shared,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,either refer,blue,I,shared,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one social,red,I,shared,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one refer,red,E,shared,earlier
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one social,blue,E,shared,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one social,blue,G,unique,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,either refer,blue,E,shared,later
6bc7faed-d9c9-4fb8-9dcc-a941e5e3e82a,1,b,one refer,blue,J,shared,later
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one refer,red,K,shared,later
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one social,red,F,shared,later
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one refer,red,J,unique,later
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one refer,blue,I,unique,later
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one refer,blue,G,shared,later
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one social,blue,E,unique,later
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one refer,red,I,unique,later
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one refer,blue,K,shared,earlier
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one social,blue,F,shared,later
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one social,blue,K,shared,earlier
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,either refer,blue,K,shared,later
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,either refer,red,K,shared,later
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one social,red,J,unique,later
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one refer,red,F,shared,earlier
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one social,blue,J,unique,later
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one social,red,I,unique,later
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one social,blue,G,shared,later
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one refer,red,G,shared,earlier
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one refer,blue,J,unique,earlier
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,either refer,red,I,unique,earlier
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,either refer,red,F,shared,earlier
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one social,red,K,shared,later
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,either refer,blue,I,unique,earlier
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,either refer,blue,F,shared,earlier
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,either refer,blue,G,shared,earlier
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one refer,red,E,unique,earlier
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one refer,blue,E,unique,later
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,either refer,blue,J,unique,earlier
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one social,red,G,shared,later
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,either refer,red,E,unique,earlier
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,either refer,red,J,unique,earlier
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one refer,blue,F,shared,earlier
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,either refer,blue,E,unique,later
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one social,red,E,unique,later
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,either refer,red,G,shared,earlier
fe38add6-d778-494c-a8d5-9a4c057e6506,1,a,one social,blue,I,unique,later
d2531234-8466-49b9-aad5-16245c512f26,1,a,one refer,blue,I,unique,later
d2531234-8466-49b9-aad5-16245c512f26,1,a,either refer,red,K,shared,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,one refer,red,J,unique,later
d2531234-8466-49b9-aad5-16245c512f26,1,a,one refer,red,F,shared,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,either refer,red,I,unique,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,one social,blue,F,shared,later
d2531234-8466-49b9-aad5-16245c512f26,1,a,one refer,red,K,shared,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,either refer,blue,G,shared,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,one social,blue,K,shared,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,either refer,red,E,unique,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,either refer,blue,E,unique,later
d2531234-8466-49b9-aad5-16245c512f26,1,a,either refer,red,F,shared,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,one social,red,I,unique,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,one refer,red,G,shared,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,one social,red,E,unique,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,either refer,red,J,unique,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,either refer,blue,J,unique,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,one social,red,K,shared,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,one refer,blue,K,shared,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,either refer,blue,K,shared,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,one social,red,F,shared,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,one refer,blue,G,shared,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,one refer,red,I,unique,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,one refer,blue,J,unique,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,either refer,blue,I,unique,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,one refer,blue,E,unique,later
d2531234-8466-49b9-aad5-16245c512f26,1,a,one social,blue,I,unique,later
d2531234-8466-49b9-aad5-16245c512f26,1,a,one social,red,G,shared,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,one refer,red,E,unique,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,either refer,red,G,shared,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,one social,blue,E,unique,later
d2531234-8466-49b9-aad5-16245c512f26,1,a,one refer,blue,F,shared,later
d2531234-8466-49b9-aad5-16245c512f26,1,a,one social,blue,J,unique,later
d2531234-8466-49b9-aad5-16245c512f26,1,a,one social,red,J,unique,later
d2531234-8466-49b9-aad5-16245c512f26,1,a,either refer,blue,F,shared,earlier
d2531234-8466-49b9-aad5-16245c512f26,1,a,one social,blue,G,shared,later
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,either refer,blue,K,unique,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one social,red,I,shared,later
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one refer,blue,E,shared,later
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one refer,blue,J,shared,later
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one social,red,E,shared,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,either refer,blue,J,shared,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one refer,blue,G,unique,later
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,either refer,blue,I,shared,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,either refer,red,G,unique,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one refer,red,F,unique,later
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,either refer,red,I,shared,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,either refer,blue,G,unique,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one refer,red,J,shared,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one refer,red,G,unique,later
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one refer,red,K,unique,later
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,either refer,red,K,unique,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one refer,blue,F,unique,later
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one refer,red,I,shared,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one social,blue,K,unique,later
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,either refer,red,E,shared,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one social,red,K,unique,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one social,blue,J,shared,later
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,either refer,blue,E,shared,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one social,red,J,shared,later
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one social,red,G,unique,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one social,blue,G,unique,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one refer,blue,I,shared,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,either refer,red,F,unique,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one social,blue,F,unique,later
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one social,red,F,unique,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one social,blue,E,shared,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one social,blue,I,shared,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,either refer,red,J,shared,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,either refer,blue,F,unique,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one refer,red,E,shared,earlier
906d656b-acc6-4e9e-abf4-93e2c342f477,1,b,one refer,blue,K,unique,later
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,either refer,blue,I,shared,later
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one social,red,E,shared,earlier
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one social,blue,J,shared,earlier
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,either refer,blue,G,unique,earlier
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one refer,red,E,shared,earlier
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,either refer,blue,J,shared,earlier
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one refer,blue,E,shared,earlier
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one social,blue,G,unique,earlier
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one refer,red,G,unique,earlier
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,either refer,blue,F,unique,earlier
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one social,red,K,unique,later
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one social,blue,K,unique,earlier
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one social,red,I,shared,later
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,either refer,blue,K,unique,earlier
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one refer,blue,F,unique,later
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,either refer,blue,E,shared,later
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one social,blue,F,unique,later
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one refer,blue,J,shared,earlier
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one refer,red,I,shared,later
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one refer,blue,G,unique,earlier
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one social,blue,E,shared,earlier
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,either refer,red,K,unique,earlier
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,either refer,red,G,unique,earlier
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one refer,red,K,unique,later
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one social,blue,I,shared,later
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one social,red,F,unique,later
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one social,red,G,unique,earlier
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one social,red,J,shared,later
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one refer,red,J,shared,later
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,either refer,red,F,unique,later
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,either refer,red,E,shared,later
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,either refer,red,I,shared,earlier
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one refer,blue,K,unique,earlier
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one refer,red,F,unique,later
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,either refer,red,J,shared,earlier
d4b15939-4780-4934-b8af-9c1de3e080b2,1,b,one refer,blue,I,shared,earlier
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one social,blue,K,unique,earlier
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,either refer,blue,E,shared,earlier
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one social,red,K,unique,earlier
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one social,red,E,shared,later
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one refer,red,F,unique,later
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one social,red,J,shared,later
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one social,blue,F,unique,later
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,either refer,blue,J,shared,earlier
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one social,red,I,shared,earlier
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one refer,blue,F,unique,later
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,either refer,red,J,shared,later
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one refer,red,G,unique,earlier
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,either refer,blue,K,unique,earlier
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,either refer,red,G,unique,earlier
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one refer,blue,K,unique,earlier
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one social,red,G,unique,earlier
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one social,blue,I,shared,earlier
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one refer,red,E,shared,later
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,either refer,blue,G,unique,later
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,either refer,blue,I,shared,earlier
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one social,red,F,unique,later
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one social,blue,J,shared,earlier
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one refer,blue,G,unique,earlier
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one refer,red,J,shared,later
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,either refer,blue,F,unique,later
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one refer,blue,E,shared,later
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one refer,red,K,unique,earlier
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one refer,blue,I,shared,later
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one social,blue,G,unique,earlier
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,either refer,red,I,shared,earlier
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one refer,blue,J,shared,later
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one refer,red,I,shared,earlier
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,either refer,red,E,shared,earlier
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,either refer,red,K,unique,later
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,either refer,red,F,unique,later
8d8761cb-01a6-438e-8ff9-66163fe232bc,1,b,one social,blue,E,shared,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one social,blue,K,unique,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one refer,red,E,shared,earlier
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one refer,red,F,unique,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one social,blue,E,shared,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,either refer,blue,E,shared,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one refer,blue,J,shared,earlier
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one social,red,G,unique,earlier
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one social,red,E,shared,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one refer,blue,F,unique,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,either refer,red,F,unique,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one refer,blue,E,shared,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one social,red,J,shared,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,either refer,red,K,unique,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one social,red,F,unique,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one social,blue,J,shared,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one refer,red,K,unique,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,either refer,red,J,shared,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one refer,red,I,shared,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,either refer,red,G,unique,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,either refer,blue,J,shared,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one social,blue,F,unique,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one refer,blue,K,unique,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,either refer,blue,K,unique,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,either refer,blue,F,unique,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,either refer,red,I,shared,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one social,red,I,shared,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one social,blue,G,unique,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one social,blue,I,shared,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one refer,red,G,unique,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one social,red,K,unique,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,either refer,red,E,shared,earlier
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,either refer,blue,I,shared,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one refer,blue,G,unique,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one refer,red,J,shared,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,one refer,blue,I,shared,later
ca6e6267-7bd2-4503-9a22-3983cb3e6035,1,b,either refer,blue,G,unique,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one social,red,J,unique,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,either refer,red,G,shared,earlier
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one social,red,F,shared,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one social,red,I,unique,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one refer,blue,E,unique,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one refer,blue,I,unique,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one refer,red,F,shared,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one social,blue,F,shared,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,either refer,blue,J,unique,earlier
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,either refer,red,K,shared,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,either refer,blue,F,shared,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one refer,red,G,shared,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one refer,blue,K,shared,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one social,red,E,unique,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one social,red,K,shared,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one social,blue,G,shared,earlier
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one refer,red,E,unique,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one refer,red,J,unique,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,either refer,red,J,unique,earlier
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one social,blue,I,unique,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one refer,blue,F,shared,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,either refer,red,E,unique,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one refer,blue,J,unique,earlier
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,either refer,red,F,shared,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,either refer,red,I,unique,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one social,blue,J,unique,earlier
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one refer,red,K,shared,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one refer,red,I,unique,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,either refer,blue,E,unique,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one social,blue,E,unique,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,either refer,blue,I,unique,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one social,blue,K,shared,earlier
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one refer,blue,G,shared,earlier
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,either refer,blue,G,shared,earlier
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,one social,red,G,shared,later
d6a25ded-b6f8-4ed0-8528-4ab1843b3a05,1,a,either refer,blue,K,shared,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,either refer,blue,J,shared,earlier
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one social,blue,F,unique,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one refer,red,J,shared,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one refer,blue,K,unique,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,either refer,blue,F,unique,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,either refer,red,I,shared,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,either refer,red,K,unique,earlier
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one refer,red,I,shared,earlier
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one refer,red,K,unique,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one social,red,E,shared,earlier
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one refer,blue,F,unique,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one social,blue,I,shared,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,either refer,red,G,unique,earlier
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,either refer,red,J,shared,earlier
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one refer,blue,G,unique,earlier
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,either refer,blue,I,shared,earlier
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,either refer,blue,K,unique,earlier
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one refer,blue,E,shared,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one refer,red,E,shared,earlier
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one social,blue,J,shared,earlier
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,either refer,red,F,unique,earlier
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,either refer,red,E,shared,earlier
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one social,red,G,unique,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one refer,blue,I,shared,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one social,red,J,shared,later
