subject_id,item_id,counterbalance,type,goal,audience,audience_group,option1.tangram,option1.shared,option1.earlier,option1.length,option1.group,option1.label,option2.tangram,option2.shared,option2.earlier,option2.length,option2.group,option2.label,response.tangram,response.shared,response.earlier,response.length,response.group,response.label,understood
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,main,refer,either,blue,G,unique,earlier,58,blue,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,unique,later,1,blue,dog,G,unique,later,1,blue,dog,yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,main,refer,one,red,G,unique,earlier,79,red,"It looks like a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, kneeling, the left side of the leg is on the ground, hand is on the top right, only 1 hand visible, triangle with the right angle on the bottom left",G,unique,later,1,red,leg,G,unique,earlier,79,red,"It looks like a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, kneeling, the left side of the leg is on the ground, hand is on the top right, only 1 hand visible, triangle with the right angle on the bottom left",yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,main,social,one,red,A,unique,earlier,33,red,"Man looks like he's doing the thriller dance, his head behind him, zombie post to the left, his head to the right, legs are apart to step, arms are together, one leg up",A,unique,later,1,red,thriller,A,unique,earlier,33,red,"Man looks like he's doing the thriller dance, his head behind him, zombie post to the left, his head to the right, legs are apart to step, arms are together, one leg up",yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,main,refer,either,blue,A,unique,earlier,11,blue,The picture looks like it's carrying a flag over its shoulder,A,unique,later,1,blue,zombie,A,unique,later,1,blue,zombie,yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,baseline,refer,one,blue,K,shared,later,3,blue,on their knees,K,,later,1,unseen,duck,K,shared,later,3,blue,on their knees,yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,main,refer,one,red,E,shared,earlier,26,red,"its like a rabbit looking right, his head is kind of square, and the body is two triangle, it's lying down, two triangle ears on top",E,shared,later,2,red,bunny ears,E,shared,later,2,red,bunny ears,yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,main,refer,one,red,A,unique,earlier,33,red,"Man looks like he's doing the thriller dance, his head behind him, zombie post to the left, his head to the right, legs are apart to step, arms are together, one leg up",A,unique,later,1,red,thriller,A,unique,earlier,33,red,"Man looks like he's doing the thriller dance, his head behind him, zombie post to the left, his head to the right, legs are apart to step, arms are together, one leg up",yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,main,refer,either,blue,C,shared,earlier,33,blue,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,shared,later,2,blue,falling guy,C,shared,later,2,blue,falling guy,yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,baseline,refer,one,red,K,shared,later,3,red,on their knees,K,,later,1,unseen,duck,K,shared,later,3,red,on their knees,yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,main,refer,either,red,A,unique,earlier,33,red,"Man looks like he's doing the thriller dance, his head behind him, zombie post to the left, his head to the right, legs are apart to step, arms are together, one leg up",A,unique,later,1,red,thriller,A,unique,earlier,33,red,"Man looks like he's doing the thriller dance, his head behind him, zombie post to the left, his head to the right, legs are apart to step, arms are together, one leg up",yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,main,social,one,red,E,shared,earlier,26,red,"its like a rabbit looking right, his head is kind of square, and the body is two triangle, it's lying down, two triangle ears on top",E,shared,later,2,red,bunny ears,E,shared,later,2,red,bunny ears,yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,baseline,social,one,blue,G,unique,later,1,red,leg,G,unique,later,1,blue,dog,G,unique,later,1,blue,dog,yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,baseline,social,one,blue,I,unique,later,2,red,ice skater,I,unique,later,2,blue,yoga guy,I,unique,later,2,red,ice skater,yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,baseline,social,one,blue,A,unique,later,1,red,thriller,A,unique,later,1,blue,zombie,A,unique,later,1,blue,zombie,yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,baseline,social,one,red,I,unique,later,2,red,ice skater,I,unique,later,2,blue,yoga guy,I,unique,later,2,red,ice skater,yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,main,refer,either,blue,E,shared,earlier,19,blue,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,shared,later,2,blue,bunny ears,E,shared,later,2,blue,bunny ears,yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,baseline,refer,either,,K,shared,later,3,blue,on their knees,K,,later,1,unseen,duck,K,shared,later,3,blue,on their knees,yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,baseline,refer,one,blue,E,shared,later,2,blue,bunny ears,E,,later,3,unseen,crazy hat person,E,shared,later,2,blue,bunny ears,yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,main,refer,one,blue,I,unique,earlier,26,blue,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,unique,later,2,blue,yoga guy,I,unique,later,2,blue,yoga guy,yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,main,refer,either,blue,I,unique,earlier,26,blue,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,unique,later,2,blue,yoga guy,I,unique,later,2,blue,yoga guy,yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,baseline,refer,either,,E,shared,later,2,blue,bunny ears,E,,later,3,unseen,crazy hat person,E,shared,later,2,blue,bunny ears,yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,main,refer,either,red,K,shared,earlier,87,red,"this one is a slim one like a person standing again, but it has a big white triangle on the right side and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, the parallelogram, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",K,shared,later,3,red,on their knees,K,shared,later,3,red,on their knees,yes
2818e198-e950-44ad-8d6f-28ed6b50dd63,2,a,main,social,one,blue,C,shared,earlier,33,blue,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,shared,later,2,blue,falling guy,C,shared,later,2,blue,falling guy,yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,one,blue,K,shared,earlier,25,blue,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,shared,later,3,blue,on their knees,K,shared,earlier,25,blue,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,social,one,blue,K,shared,earlier,25,blue,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,shared,later,3,blue,on their knees,K,shared,later,3,blue,on their knees,yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,either,red,I,unique,earlier,13,red,"ice skating one, square head balancing, two triangle arms pointing to the left",I,unique,later,2,red,ice skater,I,unique,earlier,13,red,"ice skating one, square head balancing, two triangle arms pointing to the left",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,baseline,social,one,blue,I,unique,later,2,red,ice skater,I,unique,later,2,blue,yoga guy,I,unique,later,2,red,ice skater,yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,baseline,social,one,red,G,unique,later,1,red,leg,G,unique,later,1,blue,dog,G,unique,later,1,red,leg,yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,either,blue,A,unique,earlier,11,blue,The picture looks like it's carrying a flag over its shoulder,A,unique,later,1,blue,zombie,A,unique,earlier,11,blue,The picture looks like it's carrying a flag over its shoulder,yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,one,blue,I,unique,earlier,26,blue,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,unique,later,2,blue,yoga guy,I,unique,earlier,26,blue,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,one,red,A,unique,earlier,33,red,"Man looks like he's doing the thriller dance, his head behind him, zombie post to the left, his head to the right, legs are apart to step, arms are together, one leg up",A,unique,later,1,red,thriller,A,unique,earlier,33,red,"Man looks like he's doing the thriller dance, his head behind him, zombie post to the left, his head to the right, legs are apart to step, arms are together, one leg up",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,either,blue,C,shared,earlier,33,blue,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,shared,later,2,blue,falling guy,C,shared,earlier,33,blue,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,baseline,social,one,blue,A,unique,later,1,red,thriller,A,unique,later,1,blue,zombie,A,unique,later,1,blue,zombie,yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,baseline,refer,one,blue,E,shared,later,2,blue,bunny ears,E,,later,3,unseen,crazy hat person,E,shared,later,2,blue,bunny ears,yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,baseline,social,one,red,I,unique,later,2,red,ice skater,I,unique,later,2,blue,yoga guy,I,unique,later,2,red,ice skater,yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,one,blue,C,shared,earlier,33,blue,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,shared,later,2,blue,falling guy,C,shared,earlier,33,blue,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,one,red,G,unique,earlier,79,red,"It looks like a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, kneeling, the left side of the leg is on the ground, hand is on the top right, only 1 hand visible, triangle with the right angle on the bottom left",G,unique,later,1,red,leg,G,unique,earlier,79,red,"It looks like a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, kneeling, the left side of the leg is on the ground, hand is on the top right, only 1 hand visible, triangle with the right angle on the bottom left",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,one,blue,A,unique,earlier,11,blue,The picture looks like it's carrying a flag over its shoulder,A,unique,later,1,blue,zombie,A,unique,earlier,11,blue,The picture looks like it's carrying a flag over its shoulder,yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,one,red,K,shared,earlier,87,red,"this one is a slim one like a person standing again, but it has a big white triangle on the right side and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, the parallelogram, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",K,shared,later,3,red,on their knees,K,shared,later,3,red,on their knees,yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,social,one,red,G,unique,earlier,79,red,"It looks like a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, kneeling, the left side of the leg is on the ground, hand is on the top right, only 1 hand visible, triangle with the right angle on the bottom left",G,unique,later,1,red,leg,G,unique,earlier,79,red,"It looks like a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, kneeling, the left side of the leg is on the ground, hand is on the top right, only 1 hand visible, triangle with the right angle on the bottom left",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,baseline,social,one,red,A,unique,later,1,red,thriller,A,unique,later,1,blue,zombie,A,unique,later,1,red,thriller,yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,social,one,red,A,unique,earlier,33,red,"Man looks like he's doing the thriller dance, his head behind him, zombie post to the left, his head to the right, legs are apart to step, arms are together, one leg up",A,unique,later,1,red,thriller,A,unique,earlier,33,red,"Man looks like he's doing the thriller dance, his head behind him, zombie post to the left, his head to the right, legs are apart to step, arms are together, one leg up",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,one,blue,E,shared,earlier,19,blue,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,shared,later,2,blue,bunny ears,E,shared,earlier,19,blue,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,either,blue,G,unique,earlier,58,blue,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,unique,later,1,blue,dog,G,unique,earlier,58,blue,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,baseline,refer,one,red,C,shared,later,2,red,falling guy,C,,later,1,unseen,Y,C,shared,later,2,red,falling guy,yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,either,red,G,unique,earlier,79,red,"It looks like a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, kneeling, the left side of the leg is on the ground, hand is on the top right, only 1 hand visible, triangle with the right angle on the bottom left",G,unique,later,1,red,leg,G,unique,earlier,79,red,"It looks like a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, kneeling, the left side of the leg is on the ground, hand is on the top right, only 1 hand visible, triangle with the right angle on the bottom left",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,social,one,blue,E,shared,earlier,19,blue,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,shared,later,2,blue,bunny ears,E,shared,earlier,19,blue,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,one,red,C,shared,earlier,40,red,"it's like an angel flying, it's like a rhombus with a diamond in the top corners and a diamond for the head, so it looks like a guy with wings, leaning left, arms above the head, tilted to the left",C,shared,later,2,red,falling guy,C,shared,earlier,40,red,"it's like an angel flying, it's like a rhombus with a diamond in the top corners and a diamond for the head, so it looks like a guy with wings, leaning left, arms above the head, tilted to the left",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,one,blue,G,unique,earlier,58,blue,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,unique,later,1,blue,dog,G,unique,earlier,58,blue,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,baseline,refer,one,blue,C,shared,later,2,blue,falling guy,C,,later,1,unseen,Y,C,shared,later,2,blue,falling guy,yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,social,one,red,C,shared,earlier,40,red,"it's like an angel flying, it's like a rhombus with a diamond in the top corners and a diamond for the head, so it looks like a guy with wings, leaning left, arms above the head, tilted to the left",C,shared,later,2,red,falling guy,C,shared,earlier,40,red,"it's like an angel flying, it's like a rhombus with a diamond in the top corners and a diamond for the head, so it looks like a guy with wings, leaning left, arms above the head, tilted to the left",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,social,one,red,E,shared,earlier,26,red,"its like a rabbit looking right, his head is kind of square, and the body is two triangle, it's lying down, two triangle ears on top",E,shared,later,2,red,bunny ears,E,shared,earlier,26,red,"its like a rabbit looking right, his head is kind of square, and the body is two triangle, it's lying down, two triangle ears on top",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,baseline,refer,either,,K,shared,later,3,blue,on their knees,K,,later,1,unseen,duck,K,shared,later,3,blue,on their knees,yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,one,red,I,unique,earlier,13,red,"ice skating one, square head balancing, two triangle arms pointing to the left",I,unique,later,2,red,ice skater,I,unique,earlier,13,red,"ice skating one, square head balancing, two triangle arms pointing to the left",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,either,blue,E,shared,earlier,19,blue,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,shared,later,2,blue,bunny ears,E,shared,earlier,19,blue,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,baseline,refer,either,,C,shared,later,2,blue,falling guy,C,,later,1,unseen,Y,C,shared,later,2,blue,falling guy,yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,baseline,refer,one,blue,K,shared,later,3,blue,on their knees,K,,later,1,unseen,duck,K,shared,later,3,blue,on their knees,yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,social,one,blue,G,unique,earlier,58,blue,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,unique,later,1,blue,dog,G,unique,earlier,58,blue,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,social,one,blue,I,unique,earlier,26,blue,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,unique,later,2,blue,yoga guy,I,unique,earlier,26,blue,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,baseline,refer,either,,E,shared,later,2,blue,bunny ears,E,,later,3,unseen,crazy hat person,E,shared,later,2,blue,bunny ears,yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,one,red,E,shared,earlier,26,red,"its like a rabbit looking right, his head is kind of square, and the body is two triangle, it's lying down, two triangle ears on top",E,shared,later,2,red,bunny ears,E,shared,earlier,26,red,"its like a rabbit looking right, his head is kind of square, and the body is two triangle, it's lying down, two triangle ears on top",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,social,one,red,I,unique,earlier,13,red,"ice skating one, square head balancing, two triangle arms pointing to the left",I,unique,later,2,red,ice skater,I,unique,earlier,13,red,"ice skating one, square head balancing, two triangle arms pointing to the left",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,either,red,K,shared,earlier,87,red,"this one is a slim one like a person standing again, but it has a big white triangle on the right side and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, the parallelogram, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",K,shared,later,3,red,on their knees,K,shared,earlier,87,red,"this one is a slim one like a person standing again, but it has a big white triangle on the right side and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, the parallelogram, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,social,one,red,K,shared,earlier,87,red,"this one is a slim one like a person standing again, but it has a big white triangle on the right side and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, the parallelogram, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",K,shared,later,3,red,on their knees,K,shared,earlier,87,red,"this one is a slim one like a person standing again, but it has a big white triangle on the right side and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, the parallelogram, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,either,blue,I,unique,earlier,26,blue,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,unique,later,2,blue,yoga guy,I,unique,earlier,26,blue,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,social,one,blue,A,unique,earlier,11,blue,The picture looks like it's carrying a flag over its shoulder,A,unique,later,1,blue,zombie,A,unique,earlier,11,blue,The picture looks like it's carrying a flag over its shoulder,yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,either,red,C,shared,earlier,40,red,"it's like an angel flying, it's like a rhombus with a diamond in the top corners and a diamond for the head, so it looks like a guy with wings, leaning left, arms above the head, tilted to the left",C,shared,later,2,red,falling guy,C,shared,earlier,40,red,"it's like an angel flying, it's like a rhombus with a diamond in the top corners and a diamond for the head, so it looks like a guy with wings, leaning left, arms above the head, tilted to the left",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,either,blue,K,shared,earlier,25,blue,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,shared,later,3,blue,on their knees,K,shared,earlier,25,blue,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,either,red,A,unique,earlier,33,red,"Man looks like he's doing the thriller dance, his head behind him, zombie post to the left, his head to the right, legs are apart to step, arms are together, one leg up",A,unique,later,1,red,thriller,A,unique,earlier,33,red,"Man looks like he's doing the thriller dance, his head behind him, zombie post to the left, his head to the right, legs are apart to step, arms are together, one leg up",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,baseline,refer,one,red,E,shared,later,2,red,bunny ears,E,,later,3,unseen,crazy hat person,E,shared,later,2,red,bunny ears,yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,refer,either,red,E,shared,earlier,26,red,"its like a rabbit looking right, his head is kind of square, and the body is two triangle, it's lying down, two triangle ears on top",E,shared,later,2,red,bunny ears,E,shared,earlier,26,red,"its like a rabbit looking right, his head is kind of square, and the body is two triangle, it's lying down, two triangle ears on top",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,main,social,one,blue,C,shared,earlier,33,blue,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,shared,later,2,blue,falling guy,C,shared,earlier,33,blue,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,baseline,social,one,blue,G,unique,later,1,red,leg,G,unique,later,1,blue,dog,G,unique,later,1,blue,dog,yes
684d06ea-ac4d-4d57-969e-680af3777482,2,a,baseline,refer,one,red,K,shared,later,3,red,on their knees,K,,later,1,unseen,duck,K,shared,later,3,red,on their knees,yes
1c14bfc2-1b23-4136-aca3-de4c91ca5280,2,b,baseline,social,one,red,C,unique,later,2,red,falling guy,C,unique,later,1,blue,Y,C,unique,later,2,red,falling guy,yes
1c14bfc2-1b23-4136-aca3-de4c91ca5280,2,b,main,social,one,red,K,unique,earlier,87,red,"this one is a slim one like a person standing again, but it has a big white triangle on the right side and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, the parallelogram, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",K,unique,later,3,red,on their knees,K,unique,later,3,red,on their knees,yes
1c14bfc2-1b23-4136-aca3-de4c91ca5280,2,b,main,refer,one,red,K,unique,earlier,87,red,"this one is a slim one like a person standing again, but it has a big white triangle on the right side and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, the parallelogram, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",K,unique,later,3,red,on their knees,K,unique,later,3,red,on their knees,yes
1c14bfc2-1b23-4136-aca3-de4c91ca5280,2,b,main,refer,either,red,G,shared,earlier,79,red,"It looks like a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, kneeling, the left side of the leg is on the ground, hand is on the top right, only 1 hand visible, triangle with the right angle on the bottom left",G,shared,later,1,red,leg,G,shared,earlier,79,red,"It looks like a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, kneeling, the left side of the leg is on the ground, hand is on the top right, only 1 hand visible, triangle with the right angle on the bottom left",yes
1c14bfc2-1b23-4136-aca3-de4c91ca5280,2,b,main,refer,one,blue,K,unique,earlier,25,blue,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, looks like a duck looking right with a diamond on top",K,unique,later,1,blue,duck,K,unique,earlier,25,blue,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, looks like a duck looking right with a diamond on top",yes
1c14bfc2-1b23-4136-aca3-de4c91ca5280,2,b,main,refer,one,blue,A,shared,earlier,26,blue,"this one has one foot in the air like it's walking, and one foot planted firmly on the ground, with a diamond on the right side",A,shared,later,1,blue,zombie,A,shared,later,1,blue,zombie,yes
1c14bfc2-1b23-4136-aca3-de4c91ca5280,2,b,baseline,refer,one,red,I,shared,later,2,red,ice skater,I,,later,2,unseen,yoga guy,I,shared,later,2,red,ice skater,yes
1c14bfc2-1b23-4136-aca3-de4c91ca5280,2,b,main,refer,either,red,E,unique,earlier,26,red,"its like a rabbit looking right, his head is kind of square, and the body is two triangle, it's lying down, two triangle ears on top",E,unique,later,2,red,bunny ears,E,unique,earlier,26,red,"its like a rabbit looking right, his head is kind of square, and the body is two triangle, it's lying down, two triangle ears on top",yes
1c14bfc2-1b23-4136-aca3-de4c91ca5280,2,b,baseline,social,one,red,E,unique,later,2,red,bunny ears,E,unique,later,3,blue,crazy hat person,E,unique,later,2,red,bunny ears,yes
1c14bfc2-1b23-4136-aca3-de4c91ca5280,2,b,main,social,one,blue,A,shared,earlier,26,blue,"this one has one foot in the air like it's walking, and one foot planted firmly on the ground, with a diamond on the right side",A,shared,later,1,blue,zombie,A,shared,later,1,blue,zombie,yes
1c14bfc2-1b23-4136-aca3-de4c91ca5280,2,b,baseline,social,one,blue,E,unique,later,2,red,bunny ears,E,unique,later,3,blue,crazy hat person,E,unique,later,3,blue,crazy hat person,yes
1c14bfc2-1b23-4136-aca3-de4c91ca5280,2,b,main,refer,one,red,A,shared,earlier,11,red,The picture looks like it's carrying a flag over its shoulder,A,shared,later,1,red,zombie,A,shared,later,1,red,zombie,yes
