subject_id,item_id,counterbalance,condition,goal,audience,audience_group,tangram,shared,response.earlier
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,either refer,refer,either,blue,E,unique,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,either refer,refer,either,red,J,unique,later
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,either refer,refer,either,blue,I,shared,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,either refer,refer,either,blue,G,unique,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one refer,refer,one,blue,I,shared,later
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,either refer,refer,either,red,J,shared,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,either refer,refer,either,blue,E,shared,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one refer,refer,one,red,E,shared,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one social,social,one,red,J,shared,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one social,social,one,red,G,unique,later
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one social,social,one,blue,J,shared,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,either refer,refer,either,blue,K,unique,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one social,social,one,blue,K,unique,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,either refer,refer,either,blue,F,unique,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one refer,refer,one,red,G,unique,later
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one social,social,one,red,K,unique,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,either refer,refer,either,red,K,unique,later
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one refer,refer,one,red,F,unique,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one social,social,one,red,I,shared,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one refer,refer,one,red,I,shared,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,either refer,refer,either,red,E,shared,later
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,either refer,refer,either,blue,J,shared,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one refer,refer,one,blue,J,shared,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one social,social,one,red,F,unique,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one refer,refer,one,blue,G,unique,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one refer,refer,one,blue,F,unique,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,either refer,refer,either,red,G,unique,later
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one social,social,one,blue,F,unique,later
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one social,social,one,blue,G,unique,later
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one refer,refer,one,red,K,unique,later
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,either refer,refer,either,red,F,unique,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,either refer,refer,either,red,I,shared,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one social,social,one,blue,I,shared,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one refer,refer,one,red,J,shared,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one refer,refer,one,blue,E,shared,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one social,social,one,blue,E,shared,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one refer,refer,one,blue,K,unique,earlier
9d1d199f-df2f-4dab-a0ff-65b4505e4e58,1,b,one social,social,one,red,E,shared,later
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one refer,refer,one,blue,F,shared,earlier
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one refer,refer,one,blue,E,unique,later
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one social,social,one,red,F,shared,later
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,either refer,refer,either,blue,F,shared,earlier
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one refer,refer,one,red,E,unique,later
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one refer,refer,one,blue,K,shared,earlier
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one social,social,one,blue,G,shared,earlier
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one refer,refer,one,red,K,shared,later
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,either refer,refer,either,red,K,shared,earlier
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one social,social,one,red,E,unique,later
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,either refer,refer,either,blue,E,unique,earlier
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one social,social,one,blue,E,unique,later
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one social,social,one,red,I,unique,later
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,either refer,refer,either,red,J,unique,earlier
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one social,social,one,blue,F,shared,later
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,either refer,refer,either,blue,K,shared,earlier
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one social,social,one,blue,I,unique,later
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one social,social,one,red,G,shared,later
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,either refer,refer,either,red,E,unique,earlier
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,either refer,refer,either,red,F,shared,earlier
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,either refer,refer,either,blue,I,unique,earlier
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one refer,refer,one,blue,J,unique,later
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one refer,refer,one,red,I,unique,later
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,either refer,refer,either,red,I,unique,earlier
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one refer,refer,one,red,J,unique,later
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one refer,refer,one,blue,I,unique,earlier
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one social,social,one,blue,K,shared,earlier
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,either refer,refer,either,blue,G,shared,earlier
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one refer,refer,one,red,G,shared,later
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one refer,refer,one,red,F,shared,later
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one social,social,one,red,K,shared,later
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one social,social,one,red,J,unique,later
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,either refer,refer,either,blue,J,unique,earlier
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,either refer,refer,either,red,G,shared,later
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one refer,refer,one,blue,G,shared,later
f4b47d23-9470-474c-8dae-b1bf76aa9776,1,a,one social,social,one,blue,J,unique,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,either refer,refer,either,blue,E,unique,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,either refer,refer,either,red,G,shared,earlier
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one refer,refer,one,red,F,shared,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one refer,refer,one,red,J,unique,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one social,social,one,red,J,unique,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one social,social,one,blue,E,unique,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one social,social,one,red,I,unique,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one refer,refer,one,blue,I,unique,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one social,social,one,red,F,shared,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one refer,refer,one,red,K,shared,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,either refer,refer,either,blue,G,shared,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one social,social,one,blue,F,shared,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one refer,refer,one,blue,G,shared,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one social,social,one,blue,I,unique,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,either refer,refer,either,red,E,unique,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one refer,refer,one,red,I,unique,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one refer,refer,one,red,E,unique,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one refer,refer,one,blue,E,unique,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one social,social,one,red,K,shared,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one social,social,one,red,E,unique,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one refer,refer,one,blue,F,shared,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,either refer,refer,either,red,F,shared,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,either refer,refer,either,red,J,unique,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one social,social,one,blue,J,unique,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one social,social,one,blue,K,shared,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,either refer,refer,either,blue,J,unique,earlier
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one refer,refer,one,red,G,shared,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one social,social,one,red,G,shared,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,either refer,refer,either,blue,K,shared,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,either refer,refer,either,red,K,shared,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,either refer,refer,either,blue,I,unique,earlier
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,either refer,refer,either,blue,F,shared,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one refer,refer,one,blue,K,shared,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one refer,refer,one,blue,J,unique,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,one social,social,one,blue,G,shared,later
d7bac65a-104a-4cbf-87ad-2e324bd1f35f,1,a,either refer,refer,either,red,I,unique,earlier
b9cb4945-e865-416b-b373-801307b15da5,1,b,one social,social,one,red,I,shared,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,one social,social,one,blue,I,shared,earlier
b9cb4945-e865-416b-b373-801307b15da5,1,b,one refer,refer,one,blue,J,shared,earlier
b9cb4945-e865-416b-b373-801307b15da5,1,b,one social,social,one,red,J,shared,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,one refer,refer,one,blue,G,unique,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,either refer,refer,either,blue,I,shared,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,one social,social,one,blue,J,shared,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,one refer,refer,one,red,F,unique,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,either refer,refer,either,red,E,shared,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,one refer,refer,one,blue,E,shared,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,either refer,refer,either,blue,J,shared,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,one refer,refer,one,red,K,unique,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,one refer,refer,one,blue,I,shared,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,one refer,refer,one,blue,F,unique,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,one social,social,one,blue,K,unique,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,either refer,refer,either,blue,E,shared,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,one refer,refer,one,blue,K,unique,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,either refer,refer,either,blue,F,unique,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,one social,social,one,blue,F,unique,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,one social,social,one,red,G,unique,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,one social,social,one,blue,E,shared,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,either refer,refer,either,blue,K,unique,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,one refer,refer,one,red,E,shared,earlier
b9cb4945-e865-416b-b373-801307b15da5,1,b,one social,social,one,red,F,unique,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,one refer,refer,one,red,I,shared,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,either refer,refer,either,red,K,unique,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,one refer,refer,one,red,G,unique,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,one social,social,one,red,K,unique,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,either refer,refer,either,blue,G,unique,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,either refer,refer,either,red,I,shared,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,either refer,refer,either,red,G,unique,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,one refer,refer,one,red,J,shared,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,one social,social,one,red,E,shared,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,either refer,refer,either,red,J,shared,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,one social,social,one,blue,G,unique,later
b9cb4945-e865-416b-b373-801307b15da5,1,b,either refer,refer,either,red,F,unique,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,either refer,refer,either,blue,E,unique,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,either refer,refer,either,blue,I,unique,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,either refer,refer,either,red,J,unique,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,either refer,refer,either,red,G,shared,earlier
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one refer,refer,one,red,G,shared,earlier
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one refer,refer,one,blue,I,unique,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,either refer,refer,either,red,I,unique,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one social,social,one,blue,K,shared,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,either refer,refer,either,blue,J,unique,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one social,social,one,blue,E,unique,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,either refer,refer,either,red,E,unique,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one refer,refer,one,red,I,unique,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,either refer,refer,either,red,F,shared,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,either refer,refer,either,blue,F,shared,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one refer,refer,one,blue,G,shared,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one social,social,one,blue,F,shared,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one refer,refer,one,red,E,unique,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one refer,refer,one,blue,E,unique,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,either refer,refer,either,blue,K,shared,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one social,social,one,blue,I,unique,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one social,social,one,red,G,shared,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one social,social,one,red,I,unique,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one refer,refer,one,red,F,shared,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one refer,refer,one,red,K,shared,earlier
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one social,social,one,blue,G,shared,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one refer,refer,one,blue,K,shared,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one refer,refer,one,red,J,unique,earlier
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one social,social,one,red,E,unique,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,either refer,refer,either,blue,G,shared,earlier
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one social,social,one,red,K,shared,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one social,social,one,red,F,shared,earlier
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one social,social,one,blue,J,unique,earlier
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one social,social,one,red,J,unique,earlier
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one refer,refer,one,blue,J,unique,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,either refer,refer,either,red,K,shared,later
015fa20d-cf5c-41ce-8a27-c630ddb2c2e3,1,a,one refer,refer,one,blue,F,shared,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,either refer,refer,either,blue,G,shared,earlier
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one refer,refer,one,blue,F,shared,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one refer,refer,one,red,J,unique,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one refer,refer,one,red,K,shared,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one social,social,one,blue,I,unique,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one refer,refer,one,blue,K,shared,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one refer,refer,one,red,G,shared,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,either refer,refer,either,blue,I,unique,earlier
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one social,social,one,red,F,shared,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one refer,refer,one,blue,E,unique,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one social,social,one,red,I,unique,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one social,social,one,red,G,shared,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,either refer,refer,either,red,F,shared,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one refer,refer,one,blue,G,shared,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one refer,refer,one,blue,J,unique,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,either refer,refer,either,red,G,shared,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one social,social,one,blue,F,shared,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one refer,refer,one,blue,I,unique,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one social,social,one,red,E,unique,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one social,social,one,blue,E,unique,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one social,social,one,blue,J,unique,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,either refer,refer,either,blue,K,shared,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,either refer,refer,either,blue,F,shared,earlier
3208d15f-8752-494b-9997-db415d1c1aae,1,a,either refer,refer,either,blue,J,unique,earlier
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one refer,refer,one,red,E,unique,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,either refer,refer,either,red,K,shared,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one social,social,one,blue,K,shared,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,either refer,refer,either,red,E,unique,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one social,social,one,blue,G,shared,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one social,social,one,red,J,unique,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one refer,refer,one,red,I,unique,earlier
3208d15f-8752-494b-9997-db415d1c1aae,1,a,either refer,refer,either,red,I,unique,earlier
3208d15f-8752-494b-9997-db415d1c1aae,1,a,either refer,refer,either,blue,E,unique,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one social,social,one,red,K,shared,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,either refer,refer,either,red,J,unique,later
3208d15f-8752-494b-9997-db415d1c1aae,1,a,one refer,refer,one,red,F,shared,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,either refer,refer,either,red,G,shared,earlier
81c749a9-669f-4917-a493-b29d0e53f320,1,a,either refer,refer,either,blue,I,unique,earlier
81c749a9-669f-4917-a493-b29d0e53f320,1,a,either refer,refer,either,red,K,shared,earlier
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one social,social,one,blue,F,shared,earlier
81c749a9-669f-4917-a493-b29d0e53f320,1,a,either refer,refer,either,blue,J,unique,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one refer,refer,one,blue,I,unique,earlier
81c749a9-669f-4917-a493-b29d0e53f320,1,a,either refer,refer,either,red,J,unique,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one social,social,one,red,G,shared,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,either refer,refer,either,blue,K,shared,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one refer,refer,one,blue,G,shared,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one refer,refer,one,red,J,unique,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one refer,refer,one,red,E,unique,earlier
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one refer,refer,one,blue,J,unique,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one social,social,one,blue,I,unique,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one refer,refer,one,red,I,unique,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,either refer,refer,either,blue,G,shared,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one refer,refer,one,blue,K,shared,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one social,social,one,red,J,unique,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one refer,refer,one,blue,F,shared,earlier
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one social,social,one,blue,E,unique,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one social,social,one,blue,K,shared,earlier
81c749a9-669f-4917-a493-b29d0e53f320,1,a,either refer,refer,either,blue,F,shared,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one refer,refer,one,blue,E,unique,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one social,social,one,red,F,shared,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,either refer,refer,either,blue,E,unique,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,either refer,refer,either,red,E,unique,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one social,social,one,red,I,unique,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one social,social,one,blue,G,shared,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,either refer,refer,either,red,I,unique,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one social,social,one,red,K,shared,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one social,social,one,blue,J,unique,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one refer,refer,one,red,G,shared,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,either refer,refer,either,red,F,shared,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one refer,refer,one,red,F,shared,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one refer,refer,one,red,K,shared,later
81c749a9-669f-4917-a493-b29d0e53f320,1,a,one social,social,one,red,E,unique,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,one social,social,one,red,J,shared,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,one refer,refer,one,red,J,shared,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,either refer,refer,either,blue,F,unique,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,either refer,refer,either,blue,I,shared,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,one refer,refer,one,blue,K,unique,earlier
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,one social,social,one,blue,F,unique,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,either refer,refer,either,red,J,shared,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,one refer,refer,one,red,G,unique,earlier
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,either refer,refer,either,blue,K,unique,earlier
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,one refer,refer,one,blue,F,unique,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,one refer,refer,one,red,E,shared,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,one social,social,one,blue,G,unique,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,either refer,refer,either,red,K,unique,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,one refer,refer,one,red,F,unique,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,either refer,refer,either,red,I,shared,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,either refer,refer,either,blue,J,shared,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,one social,social,one,red,F,unique,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,one refer,refer,one,blue,J,shared,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,either refer,refer,either,blue,E,shared,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,one refer,refer,one,blue,I,shared,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,either refer,refer,either,red,G,unique,earlier
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,one social,social,one,red,I,shared,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,one social,social,one,red,K,unique,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,one social,social,one,blue,E,shared,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,one refer,refer,one,red,K,unique,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,either refer,refer,either,red,E,shared,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,one refer,refer,one,blue,E,shared,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,either refer,refer,either,blue,G,unique,later
10c2c8ed-b6dd-4b24-86db-a0bafe435c84,1,b,one refer,refer,one,blue,G,unique,later
